Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.8
101,0.78
102,0.78
103,0.78
104,0.78
105,0.77
106,0.76
107,0.76
108,0.76
109,0.74
110,0.73
111,0.72
112,0.73
113,0.73
114,0.74
115,0.75
116,0.76
117,0.76
118,0.76
119,0.77
120,0.79
121,0.79
122,0.78
123,0.78
124,0.79
125,0.78
126,0.78
127,0.75
128,0.74
129,0.72
130,0.69
131,0.73
132,0.73
133,0.75
134,0.75
135,0.75
136,0.75
137,0.73
138,0.69
139,0.69
140,0.69
141,0.68
142,0.71
143,0.7
144,0.72
145,0.72
146,0.71
147,0.71
148,0.76
149,0.75
150,0.72
151,0.75
152,0.72
153,0.72
154,0.73
155,0.72
156,0.73
157,0.73
158,0.73
159,0.73
160,0.72
161,0.72
162,0.73
163,0.73
164,0.71
165,0.72
166,0.72
167,0.72
168,0.72
169,0.72
170,0.73
171,0.73
172,0.73
173,0.72
174,0.71
175,0.71
176,0.7
177,0.69
178,0.7
179,0.69
180,0.71
181,0.71
182,0.71
183,0.71
184,0.72
185,0.71
186,0.7
187,0.67
188,0.62
189,0.62
190,0.64
191,0.65
192,0.65
193,0.65
194,0.65
195,0.64
196,0.64
197,0.64
198,0.63
199,0.64
200,0.67
201,0.67
202,0.67
203,0.64
204,0.64
205,0.64
206,0.64
207,0.68
208,0.68
209,0.7
210,0.7
211,0.72
212,0.71
213,0.71
214,0.7
215,0.69
216,0.69
217,0.69
218,0.71
