Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.63
101,0.63
102,0.63
103,0.62
104,0.62
105,0.61
106,0.61
107,0.62
108,0.62
109,0.62
110,0.62
111,0.64
112,0.64
113,0.64
114,0.63
115,0.62
116,0.62
117,0.63
118,0.63
119,0.61
120,0.61
121,0.61
122,0.59
123,0.59
124,0.59
125,0.59
126,0.58
127,0.58
128,0.58
129,0.6
130,0.57
131,0.57
132,0.56
133,0.56
134,0.56
135,0.57
136,0.57
137,0.59
138,0.57
139,0.56
140,0.55
141,0.55
142,0.56
143,0.59
144,0.59
145,0.55
146,0.55
147,0.54
148,0.54
149,0.53
150,0.51
151,0.5
152,0.5
153,0.5
154,0.5
155,0.5
156,0.5
157,0.5
158,0.52
159,0.53
160,0.53
161,0.52
162,0.52
163,0.5
164,0.5
165,0.47
166,0.47
167,0.47
168,0.48
169,0.45
170,0.45
171,0.46
172,0.46
173,0.49
174,0.48
175,0.47
176,0.47
177,0.47
178,0.47
179,0.47
180,0.47
181,0.46
182,0.46
183,0.46
184,0.45
185,0.45
186,0.44
187,0.44
188,0.45
189,0.45
190,0.45
191,0.45
192,0.45
193,0.48
194,0.48
195,0.48
196,0.49
197,0.46
198,0.46
199,0.46
200,0.46
201,0.46
202,0.47
203,0.47
204,0.47
205,0.47
206,0.49
207,0.51
208,0.51
209,0.51
210,0.51
211,0.49
212,0.49
213,0.49
214,0.49
215,0.5
216,0.5
217,0.49
218,0.49
