Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-1.1
101,-1.1
102,-1.1
103,-1.06
104,-1.08
105,-1.08
106,-1.08
107,-1.1
108,-1.1
109,-1.1
110,-1.1
111,-1.1
112,-1.12
113,-1.1
114,-1.12
115,-1.14
116,-1.12
117,-1.1
118,-1.12
119,-1.1
120,-1.08
121,-1.04
122,-1.02
123,-1.02
124,-1.04
125,-1.06
126,-1.06
127,-1.06
128,-1.06
129,-1.04
130,-1.0
131,-0.98
132,-0.98
133,-0.98
134,-0.98
135,-1.0
136,-1.02
137,-1.02
138,-1.02
139,-1.02
140,-1.02
141,-1.02
142,-1.02
143,-1.02
144,-1.0
145,-1.02
146,-1.02
147,-0.98
148,-0.96
149,-0.96
150,-0.98
151,-1.02
152,-1.08
153,-1.08
154,-1.08
155,-1.1
156,-1.1
157,-1.06
158,-1.06
159,-1.06
160,-1.06
161,-1.06
162,-1.04
163,-1.04
164,-1.04
165,-0.94
166,-0.94
167,-0.96
168,-0.98
169,-0.96
170,-0.96
171,-0.96
172,-0.96
173,-0.96
174,-0.94
175,-0.94
176,-0.92
177,-0.9
178,-0.92
179,-0.96
180,-0.96
181,-0.96
182,-0.96
183,-0.98
184,-0.98
185,-0.98
186,-0.94
187,-0.96
188,-0.96
189,-0.98
190,-1.0
191,-0.98
192,-0.98
193,-1.02
194,-1.02
195,-1.02
196,-1.0
197,-1.0
198,-1.0
199,-0.98
200,-0.98
201,-0.96
