Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.65
101,0.65
102,0.65
103,0.65
104,0.65
105,0.65
106,0.64
107,0.65
108,0.65
109,0.66
110,0.67
111,0.66
112,0.66
113,0.67
114,0.64
115,0.64
116,0.64
117,0.68
118,0.69
119,0.67
120,0.67
121,0.68
122,0.68
123,0.69
124,0.65
125,0.67
126,0.66
127,0.66
128,0.64
129,0.64
130,0.64
131,0.64
132,0.64
133,0.66
134,0.67
135,0.66
136,0.64
137,0.64
138,0.62
139,0.63
140,0.64
141,0.62
142,0.63
143,0.63
144,0.63
145,0.62
146,0.6
147,0.6
148,0.59
149,0.58
150,0.59
151,0.6
152,0.62
153,0.62
154,0.62
155,0.6
156,0.59
157,0.58
158,0.58
159,0.57
160,0.57
161,0.57
162,0.56
163,0.58
164,0.6
165,0.61
166,0.59
167,0.6
168,0.61
169,0.61
170,0.6
171,0.6
172,0.62
173,0.62
174,0.63
175,0.61
176,0.61
177,0.59
178,0.59
179,0.63
180,0.63
181,0.62
182,0.64
183,0.64
184,0.64
185,0.64
186,0.64
187,0.65
188,0.65
189,0.66
190,0.66
191,0.66
192,0.65
193,0.65
194,0.61
195,0.6
196,0.6
197,0.6
198,0.6
199,0.6
200,0.6
201,0.61
202,0.61
203,0.61
204,0.62
205,0.62
206,0.63
207,0.62
208,0.61
209,0.6
210,0.59
211,0.61
212,0.62
213,0.61
214,0.61
215,0.63
216,0.61
217,0.57
218,0.55
