Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.62
101,0.62
102,0.62
103,0.62
104,0.62
105,0.58
106,0.58
107,0.57
108,0.57
109,0.57
110,0.58
111,0.56
112,0.56
113,0.55
114,0.55
115,0.56
116,0.56
117,0.56
118,0.56
119,0.55
120,0.54
121,0.53
122,0.52
123,0.52
124,0.51
125,0.51
126,0.51
127,0.51
128,0.51
129,0.51
130,0.53
131,0.54
132,0.54
133,0.54
134,0.54
135,0.53
136,0.53
137,0.54
138,0.54
139,0.53
140,0.52
141,0.52
142,0.52
143,0.51
144,0.51
145,0.51
146,0.55
147,0.54
148,0.54
149,0.54
150,0.55
151,0.56
152,0.58
153,0.6
154,0.6
155,0.62
156,0.62
157,0.62
158,0.62
159,0.62
160,0.64
161,0.66
162,0.66
163,0.71
164,0.71
165,0.7
166,0.67
167,0.66
168,0.67
169,0.67
170,0.7
171,0.7
172,0.7
173,0.71
174,0.72
175,0.72
176,0.69
177,0.71
178,0.72
179,0.71
180,0.7
181,0.72
182,0.75
183,0.74
184,0.74
185,0.73
186,0.73
187,0.72
188,0.72
189,0.71
190,0.71
191,0.71
192,0.74
193,0.73
194,0.76
195,0.77
196,0.8
197,0.81
198,0.82
199,0.81
200,0.81
201,0.81
202,0.81
203,0.82
204,0.82
205,0.82
206,0.82
207,0.81
208,0.81
209,0.81
210,0.8
211,0.83
212,0.83
213,0.83
214,0.83
215,0.82
216,0.83
217,0.8
218,0.8
