Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.7
101,0.7
102,0.72
103,0.74
104,0.73
105,0.78
106,0.79
107,0.73
108,0.73
109,0.73
110,0.73
111,0.77
112,0.77
113,0.74
114,0.73
115,0.72
116,0.74
117,0.73
118,0.72
119,0.74
120,0.75
121,0.75
122,0.75
123,0.76
124,0.76
125,0.76
126,0.77
127,0.76
128,0.78
129,0.78
130,0.78
131,0.78
132,0.78
133,0.79
134,0.79
135,0.78
136,0.82
137,0.82
138,0.82
139,0.82
140,0.83
141,0.84
142,0.83
143,0.83
144,0.83
145,0.83
146,0.81
147,0.79
148,0.79
149,0.79
150,0.81
151,0.77
152,0.76
153,0.77
154,0.75
155,0.75
156,0.75
157,0.74
158,0.75
159,0.75
160,0.75
161,0.75
162,0.76
163,0.77
164,0.77
165,0.77
166,0.78
167,0.78
168,0.78
169,0.77
170,0.75
171,0.74
172,0.74
173,0.73
174,0.75
175,0.75
176,0.73
177,0.74
178,0.74
179,0.71
180,0.71
181,0.7
182,0.7
183,0.7
184,0.74
185,0.74
186,0.75
187,0.75
188,0.75
189,0.74
190,0.75
191,0.74
192,0.75
193,0.73
194,0.73
195,0.69
196,0.71
197,0.7
198,0.7
199,0.68
200,0.68
201,0.68
202,0.65
203,0.64
204,0.64
205,0.6
206,0.61
207,0.64
208,0.64
209,0.64
210,0.64
211,0.6
212,0.63
213,0.63
214,0.65
215,0.66
216,0.64
217,0.63
218,0.63
