Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.56
101,0.58
102,0.58
103,0.58
104,0.58
105,0.58
106,0.57
107,0.57
108,0.56
109,0.55
110,0.54
111,0.53
112,0.53
113,0.52
114,0.51
115,0.51
116,0.51
117,0.52
118,0.52
119,0.53
120,0.53
121,0.53
122,0.53
123,0.53
124,0.53
125,0.52
126,0.52
127,0.53
128,0.53
129,0.54
130,0.55
131,0.54
132,0.53
133,0.56
134,0.55
135,0.54
136,0.54
137,0.54
138,0.55
139,0.58
140,0.57
141,0.57
142,0.57
143,0.59
144,0.59
145,0.58
146,0.6
147,0.6
148,0.59
149,0.6
150,0.6
151,0.6
152,0.58
153,0.59
154,0.6
155,0.57
156,0.57
157,0.56
158,0.56
159,0.55
160,0.56
161,0.54
162,0.55
163,0.54
164,0.53
165,0.5
166,0.53
167,0.54
168,0.57
169,0.6
170,0.6
171,0.6
172,0.61
173,0.61
174,0.61
175,0.6
176,0.6
177,0.6
178,0.6
179,0.63
180,0.62
181,0.62
182,0.62
183,0.62
184,0.63
185,0.62
186,0.62
187,0.6
188,0.6
189,0.6
190,0.62
191,0.62
192,0.62
193,0.62
194,0.62
195,0.59
196,0.59
197,0.59
198,0.61
199,0.62
200,0.62
201,0.63
202,0.63
203,0.63
204,0.63
205,0.63
206,0.62
207,0.62
208,0.66
209,0.66
210,0.66
211,0.66
212,0.67
213,0.66
214,0.66
215,0.66
216,0.66
217,0.65
218,0.65
