Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.42
101,0.42
102,0.44
103,0.43
104,0.43
105,0.42
106,0.42
107,0.42
108,0.41
109,0.41
110,0.39
111,0.39
112,0.39
113,0.38
114,0.38
115,0.39
116,0.39
117,0.37
118,0.35
119,0.35
120,0.36
121,0.35
122,0.35
123,0.37
124,0.36
125,0.41
126,0.41
127,0.42
128,0.42
129,0.4
130,0.4
131,0.41
132,0.42
133,0.43
134,0.42
135,0.43
136,0.44
137,0.44
138,0.45
139,0.45
140,0.44
141,0.44
142,0.44
143,0.44
144,0.46
145,0.45
146,0.45
147,0.46
148,0.47
149,0.49
150,0.49
151,0.51
152,0.54
153,0.54
154,0.54
155,0.53
156,0.53
157,0.53
158,0.54
159,0.55
160,0.55
161,0.55
162,0.56
163,0.56
164,0.58
165,0.58
166,0.58
167,0.58
168,0.59
169,0.6
170,0.6
171,0.61
172,0.63
173,0.63
174,0.63
175,0.63
176,0.63
177,0.63
178,0.63
179,0.63
180,0.63
181,0.63
182,0.63
183,0.63
184,0.63
185,0.63
186,0.64
187,0.61
188,0.6
189,0.6
190,0.62
191,0.62
192,0.59
193,0.59
194,0.59
195,0.58
196,0.6
197,0.61
198,0.61
199,0.61
200,0.61
201,0.6
202,0.59
203,0.59
204,0.59
205,0.59
206,0.59
207,0.59
208,0.62
209,0.64
210,0.65
211,0.65
212,0.65
213,0.65
214,0.66
215,0.65
216,0.65
217,0.67
218,0.67
