Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.76
101,0.76
102,0.78
103,0.75
104,0.75
105,0.74
106,0.74
107,0.75
108,0.75
109,0.76
110,0.77
111,0.77
112,0.81
113,0.81
114,0.81
115,0.8
116,0.79
117,0.79
118,0.78
119,0.78
120,0.78
121,0.77
122,0.77
123,0.77
124,0.76
125,0.78
126,0.78
127,0.78
128,0.77
129,0.76
130,0.76
131,0.77
132,0.75
133,0.75
134,0.75
135,0.74
136,0.74
137,0.73
138,0.7
139,0.68
140,0.69
141,0.68
142,0.68
143,0.69
144,0.69
145,0.69
146,0.66
147,0.65
148,0.65
149,0.66
150,0.64
151,0.64
152,0.63
153,0.61
154,0.61
155,0.59
156,0.61
157,0.6
158,0.6
159,0.6
160,0.62
161,0.62
162,0.61
163,0.58
164,0.58
165,0.6
166,0.6
167,0.61
168,0.62
169,0.63
170,0.63
171,0.63
172,0.62
173,0.62
174,0.6
175,0.6
176,0.62
177,0.62
178,0.59
179,0.58
180,0.59
181,0.59
182,0.58
183,0.59
184,0.6
185,0.59
186,0.59
187,0.6
188,0.6
189,0.6
190,0.58
191,0.59
192,0.58
193,0.57
194,0.59
195,0.58
196,0.59
197,0.59
198,0.56
199,0.59
200,0.6
201,0.6
202,0.58
203,0.58
204,0.58
205,0.6
206,0.6
207,0.58
208,0.58
209,0.6
210,0.59
211,0.59
212,0.56
213,0.57
214,0.57
215,0.57
216,0.57
217,0.56
218,0.56
