Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.66
101,-0.66
102,-0.64
103,-0.7
104,-0.7
105,-0.68
106,-0.68
107,-0.64
108,-0.66
109,-0.68
110,-0.68
111,-0.68
112,-0.7
113,-0.68
114,-0.68
115,-0.64
116,-0.64
117,-0.66
118,-0.64
119,-0.64
120,-0.66
121,-0.66
122,-0.66
123,-0.68
124,-0.68
125,-0.7
126,-0.7
127,-0.72
128,-0.72
129,-0.7
130,-0.7
131,-0.7
132,-0.7
133,-0.76
134,-0.78
135,-0.74
136,-0.74
137,-0.74
138,-0.74
139,-0.74
140,-0.76
141,-0.78
142,-0.76
143,-0.76
144,-0.76
145,-0.74
146,-0.74
147,-0.72
148,-0.76
149,-0.72
150,-0.72
151,-0.7
152,-0.62
153,-0.64
154,-0.64
155,-0.62
156,-0.62
157,-0.66
158,-0.68
159,-0.68
160,-0.74
161,-0.7
162,-0.68
163,-0.52
164,-0.52
165,-0.5
166,-0.42
167,-0.38
168,-0.42
169,-0.42
170,-0.48
171,-0.46
172,-0.46
173,-0.46
174,-0.46
175,-0.54
176,-0.54
177,-0.5
178,-0.52
179,-0.54
180,-0.6
181,-0.6
182,-0.68
183,-0.66
184,-0.66
185,-0.66
186,-0.62
187,-0.6
188,-0.58
189,-0.62
190,-0.62
191,-0.6
192,-0.6
193,-0.58
194,-0.58
195,-0.58
196,-0.6
197,-0.62
198,-0.66
199,-0.66
200,-0.68
201,-0.68
