Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,32.137428571428565
101,31.81823809523809
102,32.50342857142857
103,32.70209523809523
104,32.165238095238095
105,32.164380952380945
106,31.47195238095237
107,30.479238095238088
108,30.495714285714275
109,31.11999999999999
110,31.290571428571422
111,31.216047619047615
112,31.211095238095236
113,31.126238095238094
114,31.160142857142855
115,31.11990476190476
116,31.233999999999995
117,30.724714285714278
118,30.762857142857136
119,31.066333333333322
120,31.174476190476184
121,31.16309523809523
122,31.827142857142853
123,30.414666666666662
124,30.64985714285714
125,30.63466666666666
126,30.12190476190475
127,30.040571428571422
128,30.372142857142844
129,30.32247619047618
130,30.325238095238088
131,29.16733333333333
132,29.207285714285707
133,28.870809523809516
134,28.971047619047617
135,28.911190476190473
136,29.455952380952375
137,30.047571428571423
138,30.122047619047613
139,30.854999999999997
140,31.488761904761905
141,31.665619047619042
142,31.308952380952373
143,31.56423809523809
144,32.67647619047618
145,32.49528571428571
146,32.702999999999996
147,32.731380952380945
148,33.148190476190464
149,33.48533333333332
150,33.45385714285714
151,33.208190476190474
152,33.76028571428571
153,33.47780952380952
154,34.796571428571426
155,36.330190476190474
156,36.65247619047619
157,36.548095238095236
158,36.89057142857143
159,37.06257142857143
160,37.44909523809523
161,39.01342857142857
162,38.499047619047616
163,38.334238095238085
164,38.30566666666666
165,40.23823809523808
166,40.5195238095238
167,40.533999999999985
168,40.263095238095225
169,40.25671428571427
170,40.56533333333332
171,40.25647619047618
