Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.76
101,0.75
102,0.75
103,0.75
104,0.75
105,0.72
106,0.69
107,0.69
108,0.71
109,0.71
110,0.69
111,0.68
112,0.67
113,0.67
114,0.67
115,0.67
116,0.67
117,0.65
118,0.66
119,0.64
120,0.63
121,0.61
122,0.59
123,0.62
124,0.61
125,0.61
126,0.62
127,0.62
128,0.61
129,0.61
130,0.63
131,0.63
132,0.63
133,0.63
134,0.65
135,0.65
136,0.65
137,0.64
138,0.63
139,0.62
140,0.62
141,0.61
142,0.6
143,0.6
144,0.61
145,0.61
146,0.62
147,0.62
148,0.61
149,0.62
150,0.59
151,0.58
152,0.58
153,0.57
154,0.58
155,0.59
156,0.59
157,0.57
158,0.57
159,0.57
160,0.56
161,0.53
162,0.54
163,0.54
164,0.52
165,0.52
166,0.52
167,0.51
168,0.51
169,0.48
170,0.48
171,0.49
172,0.49
173,0.49
174,0.49
175,0.5
176,0.51
177,0.51
178,0.52
179,0.53
180,0.53
181,0.55
182,0.55
183,0.54
184,0.56
185,0.57
186,0.55
187,0.57
188,0.56
189,0.54
190,0.54
191,0.52
192,0.53
193,0.53
194,0.52
195,0.52
196,0.52
197,0.48
198,0.5
199,0.54
200,0.53
201,0.53
202,0.54
203,0.54
204,0.55
205,0.55
206,0.55
207,0.54
208,0.52
209,0.52
210,0.52
211,0.54
212,0.54
213,0.54
214,0.54
215,0.54
216,0.54
217,0.56
218,0.56
