Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.5
101,-0.5
102,-0.5
103,-0.48
104,-0.52
105,-0.54
106,-0.56
107,-0.54
108,-0.54
109,-0.48
110,-0.48
111,-0.48
112,-0.48
113,-0.48
114,-0.48
115,-0.56
116,-0.5
117,-0.5
118,-0.5
119,-0.5
120,-0.5
121,-0.5
122,-0.48
123,-0.52
124,-0.5
125,-0.54
126,-0.58
127,-0.56
128,-0.52
129,-0.56
130,-0.54
131,-0.54
132,-0.6
133,-0.6
134,-0.62
135,-0.62
136,-0.62
137,-0.64
138,-0.64
139,-0.66
140,-0.66
141,-0.66
142,-0.66
143,-0.7
144,-0.7
145,-0.66
146,-0.66
147,-0.68
148,-0.68
149,-0.68
150,-0.66
151,-0.66
152,-0.68
153,-0.62
154,-0.58
155,-0.62
156,-0.64
157,-0.64
158,-0.64
159,-0.64
160,-0.64
161,-0.64
162,-0.64
163,-0.66
164,-0.7
165,-0.68
166,-0.66
167,-0.64
168,-0.66
169,-0.66
170,-0.68
171,-0.7
172,-0.68
173,-0.62
174,-0.68
175,-0.7
176,-0.72
177,-0.74
178,-0.74
179,-0.76
180,-0.76
181,-0.76
182,-0.76
183,-0.76
184,-0.76
185,-0.76
186,-0.72
187,-0.66
188,-0.64
189,-0.64
190,-0.66
191,-0.68
192,-0.72
193,-0.72
194,-0.74
195,-0.8
196,-0.78
197,-0.74
198,-0.74
199,-0.74
200,-0.74
201,-0.74
