Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.65
101,0.66
102,0.66
103,0.66
104,0.65
105,0.66
106,0.67
107,0.67
108,0.67
109,0.67
110,0.68
111,0.68
112,0.67
113,0.67
114,0.67
115,0.7
116,0.7
117,0.7
118,0.71
119,0.71
120,0.69
121,0.69
122,0.64
123,0.64
124,0.65
125,0.64
126,0.64
127,0.65
128,0.66
129,0.65
130,0.71
131,0.68
132,0.68
133,0.68
134,0.69
135,0.69
136,0.69
137,0.69
138,0.68
139,0.68
140,0.69
141,0.69
142,0.68
143,0.67
144,0.67
145,0.68
146,0.68
147,0.68
148,0.71
149,0.71
150,0.71
151,0.7
152,0.66
153,0.69
154,0.67
155,0.67
156,0.66
157,0.66
158,0.66
159,0.67
160,0.67
161,0.68
162,0.68
163,0.66
164,0.67
165,0.65
166,0.62
167,0.63
168,0.63
169,0.63
170,0.63
171,0.63
172,0.63
173,0.63
174,0.64
175,0.65
176,0.63
177,0.63
178,0.63
179,0.61
180,0.63
181,0.63
182,0.63
183,0.62
184,0.61
185,0.61
186,0.63
187,0.64
188,0.63
189,0.62
190,0.61
191,0.62
192,0.63
193,0.69
194,0.71
195,0.7
196,0.71
197,0.69
198,0.7
199,0.66
200,0.69
201,0.68
202,0.68
203,0.69
204,0.69
205,0.67
206,0.65
207,0.64
208,0.64
209,0.64
210,0.63
211,0.62
212,0.62
213,0.62
214,0.62
215,0.59
216,0.61
217,0.63
218,0.63
