Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.5
101,0.48
102,0.48
103,0.48
104,0.48
105,0.48
106,0.49
107,0.49
108,0.51
109,0.49
110,0.48
111,0.48
112,0.48
113,0.48
114,0.5
115,0.5
116,0.5
117,0.52
118,0.51
119,0.51
120,0.5
121,0.5
122,0.49
123,0.51
124,0.51
125,0.51
126,0.51
127,0.49
128,0.48
129,0.48
130,0.48
131,0.45
132,0.46
133,0.46
134,0.5
135,0.49
136,0.49
137,0.49
138,0.48
139,0.48
140,0.47
141,0.49
142,0.5
143,0.51
144,0.51
145,0.53
146,0.53
147,0.53
148,0.53
149,0.53
150,0.53
151,0.52
152,0.52
153,0.53
154,0.52
155,0.52
156,0.52
157,0.52
158,0.53
159,0.52
160,0.51
161,0.51
162,0.51
163,0.51
164,0.54
165,0.53
166,0.52
167,0.54
168,0.54
169,0.54
170,0.54
171,0.55
172,0.57
173,0.57
174,0.57
175,0.57
176,0.57
177,0.58
178,0.57
179,0.57
180,0.55
181,0.55
182,0.55
183,0.57
184,0.57
185,0.57
186,0.6
187,0.6
188,0.61
189,0.59
190,0.58
191,0.6
192,0.6
193,0.59
194,0.59
195,0.59
196,0.59
197,0.6
198,0.61
199,0.61
200,0.61
201,0.6
202,0.6
203,0.61
204,0.62
205,0.62
206,0.61
207,0.61
208,0.61
209,0.61
210,0.61
211,0.61
212,0.61
213,0.61
214,0.59
215,0.61
216,0.6
217,0.57
218,0.57
