Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.64
101,0.63
102,0.63
103,0.6
104,0.58
105,0.58
106,0.59
107,0.58
108,0.58
109,0.6
110,0.59
111,0.59
112,0.61
113,0.61
114,0.61
115,0.61
116,0.61
117,0.61
118,0.61
119,0.61
120,0.61
121,0.61
122,0.61
123,0.62
124,0.62
125,0.62
126,0.61
127,0.61
128,0.61
129,0.61
130,0.6
131,0.6
132,0.6
133,0.61
134,0.6
135,0.61
136,0.6
137,0.58
138,0.56
139,0.54
140,0.54
141,0.54
142,0.55
143,0.55
144,0.57
145,0.57
146,0.58
147,0.57
148,0.57
149,0.57
150,0.57
151,0.58
152,0.56
153,0.56
154,0.56
155,0.54
156,0.53
157,0.54
158,0.54
159,0.57
160,0.61
161,0.57
162,0.59
163,0.59
164,0.61
165,0.61
166,0.61
167,0.56
168,0.56
169,0.55
170,0.55
171,0.54
172,0.53
173,0.53
174,0.49
175,0.49
176,0.48
177,0.48
178,0.49
179,0.5
180,0.5
181,0.49
182,0.49
183,0.49
184,0.49
185,0.5
186,0.51
187,0.53
188,0.54
189,0.5
190,0.5
191,0.5
192,0.5
193,0.48
194,0.48
195,0.48
196,0.48
197,0.48
198,0.49
199,0.54
200,0.53
201,0.53
202,0.53
203,0.53
204,0.53
205,0.53
206,0.53
207,0.53
208,0.55
209,0.53
210,0.55
211,0.55
212,0.56
213,0.56
214,0.56
215,0.56
216,0.58
217,0.58
218,0.6
