Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.41
101,0.44
102,0.43
103,0.41
104,0.41
105,0.42
106,0.42
107,0.43
108,0.42
109,0.43
110,0.44
111,0.43
112,0.43
113,0.43
114,0.43
115,0.42
116,0.42
117,0.42
118,0.41
119,0.41
120,0.42
121,0.42
122,0.41
123,0.41
124,0.41
125,0.4
126,0.4
127,0.42
128,0.41
129,0.41
130,0.41
131,0.41
132,0.42
133,0.42
134,0.42
135,0.41
136,0.42
137,0.42
138,0.42
139,0.42
140,0.4
141,0.39
142,0.39
143,0.41
144,0.44
145,0.44
146,0.44
147,0.42
148,0.44
149,0.46
150,0.46
151,0.46
152,0.48
153,0.48
154,0.49
155,0.5
156,0.5
157,0.49
158,0.51
159,0.52
160,0.53
161,0.54
162,0.52
163,0.52
164,0.52
165,0.52
166,0.5
167,0.5
168,0.5
169,0.5
170,0.5
171,0.5
172,0.51
173,0.52
174,0.52
175,0.53
176,0.53
177,0.53
178,0.54
179,0.54
180,0.54
181,0.54
182,0.54
183,0.54
184,0.54
185,0.56
186,0.53
187,0.53
188,0.55
189,0.55
190,0.56
191,0.56
192,0.58
193,0.6
194,0.6
195,0.61
196,0.61
197,0.61
198,0.61
199,0.62
200,0.62
201,0.6
202,0.6
203,0.6
204,0.6
205,0.61
206,0.62
207,0.61
208,0.63
209,0.62
210,0.61
211,0.61
212,0.65
213,0.65
214,0.65
215,0.65
216,0.65
217,0.63
218,0.63
