Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.51
101,0.5
102,0.5
103,0.5
104,0.51
105,0.5
106,0.49
107,0.48
108,0.47
109,0.46
110,0.47
111,0.46
112,0.45
113,0.47
114,0.48
115,0.49
116,0.5
117,0.5
118,0.5
119,0.5
120,0.5
121,0.49
122,0.49
123,0.46
124,0.47
125,0.47
126,0.49
127,0.48
128,0.48
129,0.47
130,0.46
131,0.46
132,0.49
133,0.48
134,0.47
135,0.46
136,0.46
137,0.48
138,0.48
139,0.49
140,0.5
141,0.5
142,0.5
143,0.5
144,0.51
145,0.5
146,0.51
147,0.48
148,0.48
149,0.48
150,0.48
151,0.48
152,0.49
153,0.5
154,0.5
155,0.51
156,0.52
157,0.51
158,0.54
159,0.53
160,0.51
161,0.52
162,0.52
163,0.52
164,0.53
165,0.53
166,0.54
167,0.54
168,0.52
169,0.51
170,0.51
171,0.5
172,0.5
173,0.47
174,0.48
175,0.48
176,0.48
177,0.49
178,0.51
179,0.51
180,0.51
181,0.52
182,0.5
183,0.54
184,0.53
185,0.58
186,0.57
187,0.57
188,0.57
189,0.57
190,0.57
191,0.58
192,0.58
193,0.59
194,0.59
195,0.59
196,0.59
197,0.59
198,0.6
199,0.6
200,0.59
201,0.59
202,0.59
203,0.64
204,0.63
205,0.65
206,0.65
207,0.65
208,0.68
209,0.69
210,0.69
211,0.69
212,0.7
213,0.68
214,0.68
215,0.67
216,0.67
217,0.67
218,0.68
