Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.56
101,0.57
102,0.57
103,0.57
104,0.52
105,0.53
106,0.52
107,0.53
108,0.55
109,0.55
110,0.55
111,0.55
112,0.55
113,0.59
114,0.59
115,0.6
116,0.6
117,0.61
118,0.62
119,0.61
120,0.61
121,0.61
122,0.61
123,0.61
124,0.6
125,0.57
126,0.56
127,0.56
128,0.57
129,0.59
130,0.6
131,0.59
132,0.58
133,0.57
134,0.57
135,0.6
136,0.59
137,0.58
138,0.58
139,0.58
140,0.58
141,0.58
142,0.58
143,0.57
144,0.58
145,0.59
146,0.59
147,0.59
148,0.58
149,0.59
150,0.62
151,0.62
152,0.62
153,0.62
154,0.61
155,0.64
156,0.64
157,0.62
158,0.61
159,0.62
160,0.62
161,0.63
162,0.62
163,0.63
164,0.63
165,0.63
166,0.64
167,0.64
168,0.64
169,0.62
170,0.6
171,0.61
172,0.6
173,0.59
174,0.61
175,0.6
176,0.6
177,0.6
178,0.6
179,0.58
180,0.59
181,0.6
182,0.6
183,0.6
184,0.59
185,0.59
186,0.57
187,0.59
188,0.59
189,0.6
190,0.6
191,0.59
192,0.58
193,0.56
194,0.56
195,0.56
196,0.54
197,0.54
198,0.54
199,0.56
200,0.52
201,0.52
202,0.54
203,0.56
204,0.56
205,0.55
206,0.55
207,0.55
208,0.53
209,0.54
210,0.57
211,0.61
212,0.6
213,0.56
214,0.59
215,0.58
216,0.58
217,0.6
218,0.62
