Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.67
101,0.67
102,0.68
103,0.65
104,0.65
105,0.66
106,0.66
107,0.68
108,0.67
109,0.66
110,0.66
111,0.66
112,0.65
113,0.66
114,0.66
115,0.68
116,0.68
117,0.67
118,0.68
119,0.68
120,0.67
121,0.67
122,0.67
123,0.66
124,0.66
125,0.65
126,0.65
127,0.64
128,0.64
129,0.65
130,0.65
131,0.65
132,0.65
133,0.62
134,0.61
135,0.63
136,0.63
137,0.63
138,0.63
139,0.63
140,0.62
141,0.61
142,0.62
143,0.62
144,0.62
145,0.63
146,0.63
147,0.64
148,0.62
149,0.64
150,0.64
151,0.65
152,0.69
153,0.68
154,0.68
155,0.69
156,0.69
157,0.67
158,0.66
159,0.66
160,0.63
161,0.65
162,0.66
163,0.74
164,0.74
165,0.75
166,0.79
167,0.81
168,0.79
169,0.79
170,0.76
171,0.77
172,0.77
173,0.77
174,0.77
175,0.73
176,0.73
177,0.75
178,0.74
179,0.73
180,0.7
181,0.7
182,0.66
183,0.67
184,0.67
185,0.67
186,0.69
187,0.7
188,0.71
189,0.69
190,0.69
191,0.7
192,0.7
193,0.71
194,0.71
195,0.71
196,0.7
197,0.69
198,0.67
199,0.67
200,0.66
201,0.66
202,0.66
203,0.66
204,0.67
205,0.67
206,0.67
207,0.65
208,0.65
209,0.66
210,0.67
211,0.67
212,0.67
213,0.66
214,0.68
215,0.66
216,0.67
217,0.67
218,0.65
