Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.66
101,0.66
102,0.66
103,0.67
104,0.68
105,0.65
106,0.63
107,0.63
108,0.65
109,0.65
110,0.65
111,0.65
112,0.65
113,0.65
114,0.61
115,0.6
116,0.6
117,0.6
118,0.6
119,0.62
120,0.62
121,0.66
122,0.67
123,0.67
124,0.65
125,0.58
126,0.58
127,0.57
128,0.57
129,0.56
130,0.56
131,0.56
132,0.56
133,0.56
134,0.53
135,0.53
136,0.53
137,0.53
138,0.53
139,0.52
140,0.53
141,0.49
142,0.5
143,0.48
144,0.49
145,0.51
146,0.5
147,0.51
148,0.5
149,0.52
150,0.51
151,0.51
152,0.5
153,0.5
154,0.49
155,0.48
156,0.48
157,0.5
158,0.5
159,0.5
160,0.5
161,0.49
162,0.48
163,0.49
164,0.5
165,0.49
166,0.5
167,0.5
168,0.5
169,0.49
170,0.49
171,0.49
172,0.51
173,0.51
174,0.54
175,0.54
176,0.54
177,0.54
178,0.55
179,0.53
180,0.53
181,0.53
182,0.53
183,0.53
184,0.51
185,0.51
186,0.51
187,0.5
188,0.5
189,0.52
190,0.53
191,0.54
192,0.54
193,0.54
194,0.53
195,0.52
196,0.52
197,0.52
198,0.54
199,0.55
200,0.56
201,0.56
202,0.56
203,0.55
204,0.56
205,0.55
206,0.56
207,0.56
208,0.56
209,0.56
210,0.57
211,0.54
212,0.55
213,0.55
214,0.55
215,0.56
216,0.57
217,0.57
218,0.57
