Episode,Time (seconds)
0,0.7997710704803467
1,0.850208044052124
2,0.8992993831634521
3,0.9234697818756104
4,0.9469602108001709
5,0.9736747741699219
6,1.0023174285888672
7,1.0488274097442627
8,1.0817794799804688
9,1.118821382522583
10,1.1959645748138428
11,1.2246990203857422
12,1.2480530738830566
13,1.2747578620910645
14,1.3131766319274902
15,1.3400452136993408
16,1.3794877529144287
17,1.4286868572235107
18,1.451977014541626
19,1.4785699844360352
20,1.5248081684112549
21,1.5724143981933594
22,1.5931272506713867
23,1.6456403732299805
24,1.6775002479553223
25,1.701310157775879
26,1.7379648685455322
27,1.7708966732025146
28,1.7976865768432617
29,1.8184459209442139
30,1.8473718166351318
31,1.8707101345062256
32,1.891770839691162
33,1.922128438949585
34,1.9722793102264404
35,2.0233230590820312
36,2.047213315963745
37,2.0747289657592773
38,2.1123290061950684
39,2.1772189140319824
40,2.243520736694336
41,2.2738356590270996
42,2.2946617603302
43,2.3171567916870117
44,2.337338447570801
45,2.3626792430877686
46,2.4191102981567383
47,2.4456875324249268
48,2.4656519889831543
49,2.491511106491089
50,2.514124631881714
51,2.5475833415985107
52,2.567364454269409
53,2.6038382053375244
54,2.630284547805786
55,2.6507253646850586
56,2.7118022441864014
57,2.7331700325012207
58,2.761152505874634
59,2.787942409515381
60,2.808640241622925
61,2.87821102142334
62,2.898963451385498
63,2.9505107402801514
64,2.977045774459839
65,3.0236613750457764
66,3.0502495765686035
67,3.073920249938965
68,3.1107654571533203
69,3.1379764080047607
70,3.1691622734069824
71,3.1992642879486084
72,3.2200965881347656
73,3.262925863265991
74,3.3117218017578125
75,3.3349711894989014
76,3.420804738998413
77,3.488149642944336
78,3.5096516609191895
79,3.5335118770599365
80,3.5662477016448975
81,3.5893714427948
82,3.6156132221221924
83,3.6361498832702637
84,3.6645114421844482
85,3.7193796634674072
86,3.7533504962921143
87,3.773955821990967
88,3.8003132343292236
89,3.826766014099121
90,3.8629918098449707
91,3.8936736583709717
92,3.9197545051574707
93,3.9638564586639404
94,4.026109218597412
95,4.054176330566406
96,4.081536531448364
97,4.113978385925293
98,4.1449549198150635
99,4.170339345932007
100,4.286415338516235
101,4.310529947280884
102,4.331408262252808
103,4.359609127044678
104,4.422903299331665
105,4.443976163864136
106,4.49466347694397
107,4.515095233917236
108,4.547000885009766
109,4.584362268447876
110,4.611154317855835
111,4.632182359695435
112,4.658830642700195
113,4.690420150756836
114,4.711735486984253
115,4.735919237136841
116,4.8097944259643555
117,4.8308422565460205
118,4.851853847503662
119,4.879411220550537
120,4.919006109237671
121,4.942947864532471
122,4.9642088413238525
123,5.014761447906494
124,5.046987056732178
125,5.067989349365234
126,5.119640111923218
127,5.140838384628296
128,5.163522720336914
129,5.1880269050598145
130,5.250971794128418
131,5.307180166244507
132,5.331122159957886
133,5.3520588874816895
134,5.382012128829956
135,5.451922655105591
136,5.475654363632202
137,5.510512828826904
138,5.541845321655273
139,5.568716287612915
140,5.589616775512695
141,5.616377592086792
142,5.669354438781738
143,5.762121915817261
144,5.785731792449951
145,5.812599420547485
146,5.892959117889404
147,5.975620746612549
148,6.055539608001709
149,6.093841075897217
150,6.119014501571655
151,6.180111646652222
152,6.201256036758423
153,6.269205093383789
154,6.329077243804932
155,6.350219488143921
156,6.38964056968689
157,6.460682392120361
158,6.509100675582886
159,6.559025764465332
160,6.6275551319122314
161,6.680163860321045
162,6.72176194190979
163,6.771940231323242
164,6.793445825576782
165,6.817584753036499
166,6.841792821884155
167,6.862595081329346
168,6.936647653579712
169,6.975139379501343
170,7.012042045593262
171,7.059441566467285
172,7.099852800369263
173,7.122558832168579
174,7.163454294204712
175,7.193186044692993
176,7.2953760623931885
177,7.375500917434692
178,7.396115779876709
179,7.427581071853638
180,7.453979253768921
181,7.4786317348480225
182,7.5613954067230225
183,7.582332611083984
184,7.671119928359985
185,7.707721710205078
186,7.733602046966553
187,7.8046064376831055
188,7.8307154178619385
189,7.881830215454102
190,7.907760381698608
191,7.987586498260498
192,8.120422124862671
193,8.144202470779419
194,8.214536428451538
195,8.235218048095703
196,8.258367776870728
197,8.303651809692383
198,8.330983638763428
199,8.374042510986328
200,8.452977180480957
201,8.481087446212769
202,8.502021074295044
203,8.551591634750366
204,8.615354776382446
205,8.682191848754883
206,8.729211807250977
207,8.804565191268921
208,8.829320192337036
209,8.853058338165283
210,8.87654447555542
211,8.961778402328491
212,8.992138862609863
213,9.014763832092285
214,9.037755966186523
215,9.058520793914795
216,9.108345746994019
217,9.142741203308105
218,9.21735143661499
219,9.256594896316528
220,9.318359613418579
221,9.384550094604492
222,9.415419340133667
223,9.497682809829712
224,9.532507419586182
225,9.597497463226318
226,9.637390851974487
227,9.665209293365479
228,9.685941457748413
229,9.720356702804565
230,9.754231691360474
231,9.777958869934082
232,9.799214601516724
233,9.845245838165283
234,9.904097557067871
235,9.925557374954224
236,9.948912620544434
237,9.978306770324707
238,10.00945520401001
239,10.103036880493164
240,10.265960693359375
241,10.29898738861084
242,10.327812433242798
243,10.355582475662231
244,10.391579866409302
245,10.439291954040527
246,10.490808248519897
247,10.53139877319336
248,10.568663358688354
249,10.619367122650146
250,10.66120958328247
251,10.750438213348389
252,10.777339696884155
253,10.826661348342896
254,10.8475341796875
255,10.890294551849365
256,10.925145864486694
257,10.958305835723877
258,10.982237815856934
259,11.021709203720093
260,11.04464340209961
261,11.07031798362732
262,11.100809574127197
263,11.131386041641235
264,11.170364141464233
265,11.204392433166504
266,11.267621278762817
267,11.298306941986084
268,11.325684785842896
269,11.34743070602417
270,11.371439456939697
271,11.400352001190186
272,11.454696893692017
273,11.505893230438232
274,11.552669525146484
275,11.574317455291748
276,11.66749620437622
277,11.688929080963135
278,11.726717710494995
279,11.770896911621094
280,11.804265975952148
281,11.835536479949951
282,11.916582107543945
283,12.016719579696655
284,12.047303676605225
285,12.080480575561523
286,12.101171255111694
287,12.127950191497803
288,12.19769024848938
289,12.221795797348022
290,12.248730182647705
291,12.272576093673706
292,12.307224988937378
293,12.355936288833618
294,12.386674642562866
295,12.439136266708374
296,12.460912942886353
297,12.509567737579346
298,12.530674695968628
299,12.577524423599243
300,12.664125680923462
301,12.699374914169312
302,12.77393102645874
303,12.811410188674927
304,12.866610288619995
305,12.893869876861572
306,12.941553354263306
307,13.01921796798706
308,13.044458627700806
309,13.088923931121826
310,13.118127346038818
311,13.179425477981567
312,13.20008373260498
313,13.255739450454712
314,13.346549272537231
315,13.368642091751099
316,13.4091215133667
317,13.430907011032104
318,13.463131666183472
319,13.490441083908081
320,13.517123937606812
321,13.560245275497437
322,13.589555025100708
323,13.622617721557617
324,13.661726474761963
325,13.718878984451294
326,13.742650985717773
327,13.82343339920044
328,13.866148710250854
329,13.893292665481567
330,13.937486171722412
331,13.965309143066406
332,13.987667798995972
333,14.028414487838745
334,14.069234371185303
335,14.106134414672852
336,14.134095907211304
337,14.155543088912964
338,14.212558031082153
339,14.28328251838684
340,14.307692766189575
341,14.370579957962036
342,14.405243873596191
343,14.429763078689575
344,14.451750040054321
345,14.478837013244629
346,14.542719602584839
347,14.569937229156494
348,14.59714126586914
349,14.694041967391968
350,14.715261697769165
351,14.736379861831665
352,14.789062738418579
353,14.813249826431274
354,14.891870737075806
355,14.919393539428711
356,14.958274364471436
357,15.082528114318848
358,15.146341323852539
359,15.17138934135437
360,15.211148738861084
361,15.23827862739563
362,15.270308494567871
363,15.293973684310913
364,15.368820190429688
365,15.400713443756104
366,15.421784162521362
367,15.517834186553955
368,15.542585372924805
369,15.583029747009277
370,15.613531112670898
371,15.677506446838379
372,15.710461139678955
373,15.731475830078125
374,15.783711194992065
