Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,21.707238095238093
101,21.632619047619045
102,21.903619047619046
103,22.29352380952381
104,22.81771428571429
105,22.754761904761903
106,22.748523809523803
107,22.077142857142853
108,22.053952380952374
109,21.321571428571424
110,21.001714285714282
111,21.00247619047619
112,21.165714285714284
113,20.029952380952373
114,20.203428571428567
115,19.41238095238095
116,18.96247619047619
117,19.26004761904762
118,19.626809523809523
119,19.54009523809524
120,19.585047619047618
121,19.520000000000003
122,19.490428571428573
123,19.11766666666667
124,19.128095238095238
125,19.43509523809524
126,19.423761904761903
127,19.048
128,19.073666666666668
129,19.012285714285717
130,19.05504761904762
131,19.03390476190476
132,18.98447619047619
133,19.04261904761905
134,18.582428571428572
135,19.142666666666663
136,19.416428571428572
137,19.639619047619046
138,19.605238095238093
139,19.607142857142858
140,20.53085714285714
141,20.53790476190476
142,20.219142857142856
143,21.009428571428565
144,20.956142857142854
145,21.185
146,21.451
147,21.15652380952381
148,21.706761904761905
149,22.032809523809522
150,21.497095238095234
151,21.903190476190474
152,21.982761904761905
153,21.996238095238095
154,21.935857142857145
155,22.000714285714288
156,22.41347619047619
157,22.25152380952381
158,22.11847619047619
159,21.797761904761906
160,22.004190476190473
161,21.736761904761902
162,21.014761904761897
163,21.3797619047619
164,21.405380952380952
165,21.47857142857143
166,21.54504761904762
167,21.539190476190473
168,21.580000000000005
169,21.895619047619054
170,21.83804761904762
171,21.814285714285717
172,21.803809523809534
173,21.85414285714286
174,21.765571428571423
175,21.891476190476183
176,21.915380952380946
177,21.68099999999999
178,21.689571428571423
179,21.398809523809522
180,21.126285714285714
181,21.104142857142865
182,21.032476190476192
183,20.941904761904762
184,20.902714285714286
185,20.91995238095238
186,20.9222380952381
187,20.95047619047619
188,20.90876190476191
189,21.044904761904764
190,21.26890476190476
191,21.27133333333333
192,20.960619047619048
193,20.99290476190476
194,21.29195238095238
195,21.35709523809524
196,21.752380952380953
197,21.786380952380952
198,21.786238095238094
199,21.7577619047619
200,21.75895238095238
201,23.208809523809517
202,23.54766666666666
203,23.206999999999994
204,22.703095238095234
205,22.777095238095235
206,22.791761904761902
207,22.61219047619047
208,22.88733333333333
209,22.81752380952381
210,22.803476190476193
211,23.076619047619047
212,23.20090476190476
213,23.576666666666664
214,23.419714285714285
215,24.09171428571429
216,24.079238095238097
217,24.09204761904762
218,23.780238095238097
219,23.561
220,24.12304761904762
221,24.325
222,24.33547619047619
223,24.712142857142855
224,24.666714285714285
225,24.689761904761898
226,24.85142857142857
227,24.84890476190476
228,24.806523809523807
229,24.91847619047619
230,24.81838095238095
231,24.81819047619047
232,24.768380952380948
233,25.061571428571433
234,25.17147619047619
235,24.9962380952381
236,24.683428571428575
237,24.383190476190478
238,24.39052380952381
239,25.418761904761904
240,24.35361904761905
241,23.881476190476192
242,23.89709523809524
243,23.095666666666666
244,23.06833333333333
245,22.794142857142855
246,22.61971428571429
247,22.8192380952381
248,22.315523809523814
249,21.978809523809527
250,22.12771428571429
251,21.761285714285712
252,21.667714285714286
253,21.610714285714284
254,21.713142857142863
255,21.693476190476193
256,21.30509523809524
257,21.252904761904766
258,21.34085714285714
259,21.3237619047619
260,21.133571428571425
261,21.129333333333335
262,21.403333333333336
263,21.065428571428573
264,21.325666666666667
265,21.276142857142855
266,21.49623809523809
267,21.494047619047613
268,21.499285714285712
269,21.187809523809523
270,21.205571428571435
271,21.01971428571429
272,21.101619047619046
273,22.437047619047625
274,22.477095238095245
275,22.5832380952381
276,22.594952380952382
277,22.530904761904768
278,22.717190476190478
279,22.88861904761905
280,22.640047619047614
281,22.647047619047612
282,22.66585714285714
283,22.716666666666665
284,22.721523809523806
285,22.641571428571424
286,22.021095238095235
287,22.592142857142854
288,22.848095238095233
289,22.726619047619046
290,22.497142857142855
291,22.502714285714287
292,22.818809523809524
293,22.771809523809523
294,22.940809523809527
295,23.236857142857144
296,22.857857142857142
297,22.790476190476188
298,22.948047619047614
299,23.277285714285714
300,23.196761904761903
