Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,23.217333333333332
101,23.23257142857143
102,23.484666666666662
103,23.78333333333333
104,23.908714285714282
105,23.618666666666662
106,23.105904761904757
107,23.074190476190473
108,23.40457142857143
109,23.291238095238096
110,23.367380952380948
111,23.387190476190472
112,23.43647619047619
113,23.85238095238095
114,24.151714285714284
115,24.852571428571427
116,24.957571428571423
117,25.909619047619046
118,25.60247619047618
119,26.01138095238095
120,25.85304761904761
121,25.770238095238092
122,25.75014285714286
123,26.12004761904762
124,26.55857142857143
125,26.88128571428571
126,26.882523809523803
127,27.56138095238095
128,28.011476190476188
129,29.57409523809524
130,29.866
131,30.250238095238096
132,30.29628571428572
133,30.586761904761907
134,30.6187619047619
135,30.642999999999997
136,31.731285714285715
137,31.253476190476185
138,30.88471428571428
139,30.852761904761902
140,31.15147619047619
141,31.105476190476182
142,30.81990476190476
143,31.118809523809524
144,31.062190476190473
145,31.026333333333334
146,30.99828571428571
147,31.793238095238088
148,32.06547619047619
149,32.00476190476191
150,32.473190476190474
151,32.63385714285714
152,32.065238095238094
153,32.03176190476191
154,32.48695238095238
155,34.752761904761904
156,34.66876190476191
157,34.31471428571429
158,34.37433333333333
159,33.375190476190475
160,33.02990476190476
161,33.084714285714284
162,33.10671428571428
163,33.17547619047619
164,33.23542857142857
165,33.26028571428571
166,33.19842857142857
167,33.39485714285714
168,33.337761904761905
169,33.940666666666665
170,34.71704761904762
171,35.36557142857143
