Episode,Time (seconds)
0,2.219406843185425
1,11.676811218261719
2,22.37209725379944
3,30.983534574508667
4,44.174800157547
5,47.487576484680176
6,50.840513944625854
7,56.96452045440674
8,63.9529869556427
9,66.8419291973114
10,76.63142466545105
11,86.77971315383911
12,89.29812502861023
13,92.68642783164978
14,97.96511840820312
15,108.48316955566406
16,138.55131435394287
17,151.6769299507141
18,160.3102581501007
19,165.42031955718994
20,167.23190212249756
21,182.43310379981995
22,186.88118767738342
23,191.17416334152222
24,196.77654576301575
25,199.32128357887268
26,203.46772122383118
27,205.55330562591553
28,215.55019426345825
29,218.21179032325745
30,221.36359977722168
31,236.4186315536499
32,238.7598216533661
33,240.69440460205078
34,248.14945912361145
35,252.25695538520813
36,260.4289267063141
37,262.7613253593445
38,266.100545167923
39,268.4016008377075
40,271.3157138824463
41,274.6851763725281
42,300.26164746284485
43,315.4317331314087
44,320.0604772567749
45,323.4707522392273
46,326.6730988025665
47,331.1699466705322
48,338.61969542503357
49,343.7359757423401
50,357.8365173339844
51,372.63043451309204
52,381.088440656662
53,384.20975828170776
54,388.02286863327026
55,391.5747609138489
56,394.9313406944275
57,398.06174087524414
58,402.8966431617737
59,411.1205987930298
60,414.3000843524933
61,417.52781105041504
62,419.55442070961
63,426.0380976200104
64,428.8117001056671
65,432.0811450481415
66,435.5978491306305
67,450.169508934021
68,474.525102853775
69,480.8416166305542
70,483.1005539894104
71,489.7321126461029
72,524.8675153255463
73,527.8606209754944
74,532.065945148468
75,554.4975855350494
76,562.6573722362518
77,565.2922282218933
78,574.103273153305
79,578.427497625351
80,598.1485204696655
81,605.5597929954529
82,616.242981672287
83,623.3867921829224
84,625.6551284790039
85,628.4438395500183
86,640.920601606369
87,647.6165065765381
88,675.1073107719421
89,678.1594967842102
90,690.8954796791077
91,695.1761710643768
92,712.1787576675415
93,716.0756282806396
94,724.2317802906036
95,726.9232873916626
96,750.4874894618988
97,756.7227976322174
98,788.492057800293
99,816.8013427257538
100,826.8520283699036
101,829.2780740261078
102,853.2805733680725
103,864.78244805336
104,871.6974921226501
105,917.4570696353912
106,930.9465169906616
107,942.2210636138916
108,960.6516602039337
109,967.1962168216705
110,983.6680476665497
111,987.7498555183411
112,990.6375246047974
113,996.4509558677673
114,1009.6602511405945
115,1017.5568380355835
116,1033.8771438598633
117,1045.0666358470917
118,1047.6599781513214
119,1051.114028930664
120,1055.3028893470764
121,1074.2796232700348
122,1076.5614438056946
123,1095.7882719039917
124,1100.168372631073
125,1102.3252437114716
126,1105.1274852752686
127,1107.5228233337402
128,1109.7320022583008
129,1118.3628203868866
130,1135.5279095172882
131,1138.8716974258423
132,1142.7847318649292
133,1168.3783428668976
134,1191.3029537200928
135,1198.7762026786804
136,1208.1123762130737
137,1253.0373244285583
138,1275.1743791103363
139,1285.766669511795
140,1289.0180191993713
141,1293.3739137649536
142,1295.8044617176056
143,1306.1096851825714
144,1310.76300406456
145,1315.4750895500183
146,1317.5263056755066
147,1322.145159959793
148,1324.504810810089
149,1331.3003544807434
150,1338.6746082305908
151,1341.4636075496674
152,1345.6228713989258
153,1363.865010023117
154,1366.1277945041656
155,1368.2804024219513
156,1371.2979159355164
157,1373.463283777237
158,1388.545746564865
159,1409.1135399341583
160,1414.0005769729614
161,1427.069670677185
162,1430.105409860611
163,1433.419108390808
164,1436.405413389206
165,1448.964108467102
166,1464.348935842514
167,1478.236023426056
168,1492.4604761600494
169,1495.5635027885437
170,1503.7745234966278
171,1510.3684811592102
172,1512.5731303691864
173,1521.7791414260864
174,1524.28187084198
175,1527.2286562919617
176,1531.1862506866455
177,1534.7136437892914
178,1543.1056492328644
179,1550.1715459823608
180,1557.3600583076477
181,1560.7748789787292
182,1564.2895567417145
183,1567.5394887924194
184,1569.9730870723724
185,1573.6726262569427
186,1576.0247972011566
187,1585.4082398414612
188,1596.099775314331
189,1631.2657980918884
190,1634.0233817100525
191,1636.9423172473907
192,1640.6929144859314
193,1644.7391788959503
194,1668.2207543849945
195,1688.2075147628784
196,1709.2527725696564
197,1716.426440000534
198,1720.474841594696
199,1725.3153657913208
200,1729.232224225998
201,1746.9485177993774
202,1749.233867406845
203,1752.098522901535
204,1755.519662618637
205,1763.5363223552704
206,1776.5493638515472
207,1799.1426317691803
208,1803.023199081421
209,1810.2547135353088
210,1814.1321465969086
211,1824.1981887817383
212,1828.5567080974579
213,1846.7711398601532
214,1855.1790297031403
215,1875.7460503578186
216,1878.5593378543854
217,1890.798936367035
218,1894.918615579605
219,1907.8700354099274
220,1920.548846244812
221,1925.0034232139587
222,1931.2703354358673
223,1960.9984366893768
224,1971.2126967906952
225,1979.8981719017029
226,1981.9826004505157
227,2016.4972116947174
228,2019.882362127304
229,2025.2575809955597
230,2032.79842543602
231,2036.0682694911957
232,2038.7759726047516
233,2040.7789092063904
234,2046.6331005096436
235,2053.4790935516357
236,2070.1659502983093
237,2083.429354429245
238,2085.529462814331
239,2102.618744134903
240,2115.6166276931763
241,2139.9121832847595
242,2143.0173819065094
243,2173.7920801639557
244,2184.7032430171967
245,2188.6409516334534
246,2193.7639174461365
247,2214.891448020935
248,2235.514461517334
249,2237.782406806946
250,2239.9042756557465
251,2243.7462611198425
252,2254.1637625694275
253,2257.9556517601013
254,2262.379433631897
255,2271.550081014633
256,2276.27028298378
257,2283.9006366729736
258,2286.211970806122
259,2288.1955394744873
260,2294.150412082672
261,2304.780976295471
262,2315.4226903915405
263,2318.8267679214478
264,2374.248732328415
265,2378.0811688899994
266,2381.118322134018
267,2383.6147537231445
268,2391.6675028800964
269,2399.1621198654175
270,2403.18421626091
271,2405.973213672638
272,2408.5606410503387
273,2410.76851439476
274,2413.97217297554
275,2416.336665868759
276,2423.534474849701
277,2434.2578506469727
278,2446.8393139839172
279,2459.627600669861
280,2462.2084200382233
281,2469.7606103420258
282,2474.378299474716
283,2479.881665945053
284,2489.616994857788
285,2492.0900580883026
286,2500.5040905475616
287,2506.35799574852
288,2515.8513901233673
289,2518.202023744583
290,2521.180520772934
291,2523.33127617836
292,2528.776885032654
293,2558.6083743572235
294,2573.736387491226
295,2575.9736664295197
296,2583.0610547065735
297,2589.2865495681763
298,2593.7512123584747
299,2598.831315279007
