Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.34
101,0.34
102,0.34
103,0.33
104,0.32
105,0.33
106,0.33
107,0.33
108,0.32
109,0.32
110,0.3
111,0.3
112,0.3
113,0.3
114,0.3
115,0.3
116,0.3
117,0.3
118,0.31
119,0.29
120,0.29
121,0.29
122,0.28
123,0.28
124,0.28
125,0.28
126,0.27
127,0.27
128,0.27
129,0.26
130,0.25
131,0.25
132,0.25
133,0.24
134,0.24
135,0.23
136,0.22
137,0.21
138,0.21
139,0.21
140,0.25
141,0.25
142,0.25
143,0.24
144,0.22
145,0.22
146,0.22
147,0.22
148,0.22
149,0.22
150,0.22
151,0.21
152,0.21
153,0.23
154,0.23
155,0.24
156,0.25
157,0.25
158,0.25
159,0.25
160,0.25
161,0.26
162,0.26
163,0.24
164,0.24
165,0.24
166,0.25
167,0.25
168,0.25
169,0.25
170,0.25
171,0.26
172,0.28
173,0.27
174,0.28
175,0.33
176,0.34
177,0.34
178,0.36
179,0.36
180,0.36
181,0.36
182,0.38
183,0.38
184,0.35
185,0.35
186,0.37
187,0.37
188,0.37
189,0.37
190,0.37
191,0.37
192,0.37
193,0.36
194,0.36
195,0.36
196,0.35
197,0.35
198,0.35
199,0.34
200,0.34
201,0.34
202,0.34
203,0.36
204,0.36
205,0.35
206,0.34
207,0.34
208,0.35
209,0.35
210,0.35
211,0.35
212,0.36
213,0.35
214,0.35
215,0.35
216,0.36
217,0.36
218,0.35
219,0.35
220,0.35
221,0.35
222,0.35
223,0.35
224,0.35
225,0.35
226,0.35
227,0.35
228,0.35
229,0.37
230,0.37
231,0.36
232,0.36
233,0.35
234,0.36
235,0.36
236,0.36
237,0.36
238,0.36
239,0.4
240,0.36
241,0.36
242,0.36
243,0.36
244,0.36
245,0.36
246,0.36
247,0.36
248,0.36
249,0.36
250,0.36
251,0.36
252,0.36
253,0.35
254,0.35
255,0.34
256,0.33
257,0.33
258,0.33
259,0.36
260,0.36
261,0.35
262,0.35
263,0.35
264,0.36
265,0.36
266,0.35
267,0.36
268,0.36
269,0.36
270,0.36
271,0.35
272,0.34
273,0.34
274,0.33
275,0.3
276,0.29
277,0.34
278,0.37
279,0.38
280,0.38
281,0.38
282,0.36
283,0.36
284,0.36
285,0.36
286,0.34
287,0.34
288,0.35
289,0.35
290,0.35
291,0.34
292,0.34
293,0.34
294,0.34
295,0.35
296,0.35
297,0.36
298,0.36
299,0.37
300,0.37
