Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.36
101,0.36
102,0.37
103,0.38
104,0.39
105,0.38
106,0.38
107,0.39
108,0.4
109,0.38
110,0.39
111,0.39
112,0.38
113,0.38
114,0.39
115,0.39
116,0.39
117,0.4
118,0.39
119,0.38
120,0.38
121,0.38
122,0.39
123,0.39
124,0.39
125,0.39
126,0.4
127,0.4
128,0.4
129,0.42
130,0.42
131,0.42
132,0.41
133,0.41
134,0.41
135,0.41
136,0.4
137,0.39
138,0.43
139,0.44
140,0.45
141,0.45
142,0.45
143,0.45
144,0.44
145,0.42
146,0.43
147,0.43
148,0.43
149,0.43
150,0.44
151,0.43
152,0.45
153,0.45
154,0.47
155,0.47
156,0.46
157,0.46
158,0.46
159,0.47
160,0.48
161,0.48
162,0.45
163,0.45
164,0.44
165,0.44
166,0.42
167,0.42
168,0.42
169,0.4
170,0.4
171,0.4
172,0.4
173,0.39
174,0.39
175,0.39
176,0.4
177,0.43
178,0.44
179,0.44
180,0.44
181,0.44
182,0.44
183,0.44
184,0.44
185,0.44
186,0.46
187,0.46
188,0.45
189,0.44
190,0.44
191,0.44
192,0.44
193,0.44
194,0.43
195,0.44
196,0.44
197,0.44
198,0.44
199,0.44
200,0.42
201,0.42
202,0.43
203,0.42
204,0.41
205,0.41
206,0.41
207,0.4
208,0.39
209,0.39
210,0.38
211,0.38
212,0.38
213,0.38
214,0.37
215,0.37
216,0.37
217,0.37
218,0.37
219,0.37
220,0.38
221,0.37
222,0.35
223,0.36
224,0.36
225,0.36
226,0.35
227,0.36
228,0.37
229,0.36
230,0.37
231,0.37
232,0.38
233,0.4
234,0.41
235,0.41
236,0.41
237,0.41
238,0.38
239,0.38
240,0.37
241,0.37
242,0.36
243,0.37
244,0.37
245,0.37
246,0.36
247,0.37
248,0.37
249,0.37
250,0.38
251,0.38
252,0.37
253,0.39
254,0.36
255,0.36
256,0.35
257,0.37
258,0.37
259,0.37
260,0.36
261,0.36
262,0.37
263,0.37
264,0.37
265,0.4
266,0.43
267,0.42
268,0.42
269,0.42
270,0.42
271,0.43
272,0.43
273,0.43
274,0.44
275,0.45
276,0.44
277,0.41
278,0.41
279,0.41
280,0.42
281,0.42
282,0.41
283,0.41
284,0.41
285,0.41
286,0.39
287,0.39
288,0.38
289,0.4
290,0.4
291,0.4
292,0.4
293,0.4
294,0.41
295,0.4
296,0.42
297,0.43
298,0.45
299,0.45
300,0.45
