Episode,Time (seconds)
0,2.9955928325653076
1,9.338340282440186
2,11.281816959381104
3,15.50014042854309
4,16.995356559753418
5,18.831844806671143
6,20.63127899169922
7,22.456586360931396
8,24.22599506378174
9,27.76743984222412
10,39.307902812957764
11,41.14647388458252
12,45.71718692779541
13,48.76165723800659
14,50.13307237625122
15,51.824602365493774
16,52.79678130149841
17,54.28431582450867
18,56.24548673629761
19,58.21028995513916
20,59.54079461097717
21,60.977248430252075
22,62.05284857749939
23,63.492533922195435
24,64.63885354995728
25,65.74805021286011
26,75.33025097846985
27,76.37283158302307
28,77.4613950252533
29,78.89327001571655
30,80.71935629844666
31,87.40086197853088
32,91.11636233329773
33,92.43312954902649
34,99.97414493560791
35,103.03816986083984
36,104.15128421783447
37,109.53604698181152
38,110.96627998352051
39,112.05986833572388
40,113.39644169807434
41,117.52685475349426
42,121.42153239250183
43,143.4177761077881
44,146.90329837799072
45,147.9904363155365
46,151.8634955883026
47,158.8374617099762
48,163.17184734344482
49,167.78950357437134
50,175.99276447296143
51,177.1703360080719
52,178.27814364433289
53,181.64489006996155
54,188.5258285999298
55,189.8413405418396
56,193.45104336738586
57,195.26657247543335
58,196.7261438369751
59,200.7571382522583
60,202.562429189682
61,203.67465591430664
62,205.61207461357117
63,206.70658588409424
64,210.9783673286438
65,212.77489018440247
66,214.2891821861267
67,215.2856388092041
68,217.08639550209045
69,221.7163600921631
70,222.72494888305664
71,223.68893146514893
72,234.6368613243103
73,236.42118406295776
74,240.4650342464447
75,249.2350401878357
76,250.26474618911743
77,251.43316173553467
78,252.45817494392395
79,253.88953375816345
80,254.88987827301025
81,256.70463824272156
82,261.84511280059814
83,262.89542865753174
84,264.1415476799011
85,265.9472165107727
86,267.80390548706055
87,268.86528873443604
88,273.4589641094208
89,275.1606070995331
90,276.00998878479004
91,279.13125681877136
92,280.715532541275
93,282.04719829559326
94,283.91419792175293
95,285.65239691734314
96,290.3572361469269
97,291.32784938812256
98,296.1085295677185
99,297.5402376651764
100,299.3411042690277
101,300.37191128730774
102,301.75159549713135
103,302.9804389476776
104,307.68468618392944
105,309.0189483165741
106,310.07569646835327
107,311.4017152786255
108,312.36892914772034
109,318.3418502807617
110,319.3338713645935
111,322.7678413391113
112,326.8379616737366
113,328.57215785980225
114,331.5777385234833
115,332.63120317459106
116,334.06616163253784
117,341.34679889678955
118,345.47472858428955
119,346.56178402900696
120,348.08855652809143
121,349.8769133090973
122,350.74102091789246
123,354.68036794662476
124,359.82719230651855
125,369.93453574180603
126,373.7940878868103
127,375.61108350753784
128,376.9969410896301
129,380.9975941181183
130,382.00446462631226
131,383.34220457077026
132,385.23441648483276
133,386.99621629714966
134,390.14697194099426
135,391.1420407295227
136,392.56662344932556
137,394.428156375885
138,395.88916087150574
139,397.76880383491516
140,401.63161158561707
141,403.0678496360779
142,404.4223940372467
143,415.39064049720764
144,422.5159418582916
145,427.1741273403168
146,428.51487469673157
147,429.62218976020813
148,430.6950590610504
149,431.73523235321045
150,433.61137533187866
151,434.61838126182556
152,444.8377513885498
153,446.596542596817
154,449.6956617832184
155,451.0697350502014
156,452.2061960697174
157,453.2377038002014
158,454.2047927379608
159,458.2120680809021
160,460.2071747779846
161,469.4925789833069
162,470.54409170150757
163,471.6761100292206
164,482.248708486557
165,484.02616930007935
166,496.6766438484192
167,497.8900103569031
168,499.2756586074829
169,500.3499779701233
170,501.36980867385864
171,502.7162358760834
172,504.1509349346161
173,505.6590690612793
174,509.93880438804626
175,513.0316786766052
176,513.9847619533539
177,515.3912026882172
178,517.4347729682922
179,521.5847260951996
180,531.2682011127472
181,535.6562838554382
182,540.477947473526
183,541.8327751159668
184,543.4737334251404
185,544.8315160274506
186,546.3182182312012
187,548.0142405033112
188,549.4390106201172
189,557.6097147464752
190,559.0076043605804
191,563.7132987976074
192,565.1194422245026
193,569.0975120067596
194,570.9307994842529
195,578.0605933666229
196,581.8327348232269
197,583.2170243263245
198,584.9852764606476
199,585.9246411323547
200,587.7843115329742
201,588.8427891731262
202,589.8851692676544
203,590.9659764766693
204,591.9928469657898
205,597.231626033783
206,598.9414129257202
207,599.912611246109
208,601.6326856613159
209,603.2053489685059
210,605.0731999874115
211,609.3782937526703
212,610.7672142982483
213,616.1752710342407
214,618.0693349838257
215,619.3151412010193
216,620.8184561729431
217,622.5173933506012
218,623.5899739265442
219,624.5632977485657
220,625.9429383277893
221,627.7245388031006
222,632.109792470932
223,636.5877177715302
224,637.6721315383911
225,638.7046899795532
226,639.8337061405182
227,644.369843006134
228,648.3204798698425
229,650.2151417732239
230,651.8882133960724
231,653.3204143047333
232,654.8147442340851
233,656.694830417633
234,662.2114956378937
235,663.1933016777039
236,664.4567627906799
237,666.0241425037384
238,667.4698488712311
239,668.8985540866852
240,669.9642672538757
241,671.8150193691254
242,676.2678091526031
243,677.3689804077148
244,680.9852032661438
245,682.2977228164673
246,683.8046596050262
247,684.8819570541382
248,686.5326061248779
249,687.4866552352905
250,690.564747095108
251,695.2172274589539
252,697.0006518363953
253,698.5200245380402
254,699.9036509990692
255,701.69180560112
256,702.7601549625397
257,704.0881736278534
258,705.8882396221161
259,707.2414202690125
260,708.2295002937317
261,712.3526599407196
262,713.7158243656158
263,715.6028256416321
264,721.9077618122101
265,723.3116793632507
266,730.0325577259064
267,731.8852319717407
268,732.8940904140472
269,733.93896317482
270,734.9081966876984
271,741.8192868232727
272,748.5330233573914
273,753.4233849048615
274,754.4197278022766
275,755.4134924411774
276,758.3712606430054
277,765.9910366535187
278,773.6261491775513
279,775.4365277290344
280,781.3212003707886
281,783.1444942951202
282,784.6375391483307
283,785.6554491519928
284,787.3905365467072
285,789.2435948848724
286,793.1026809215546
287,796.5866341590881
288,797.6470637321472
289,799.3535656929016
290,800.7759523391724
291,804.2434167861938
292,805.668083190918
293,806.6712162494659
294,808.5285561084747
295,810.3659977912903
296,811.4774873256683
297,822.1073269844055
298,826.0501935482025
299,827.0092916488647
