Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.59
101,0.61
102,0.62
103,0.62
104,0.62
105,0.62
106,0.59
107,0.59
108,0.59
109,0.61
110,0.63
111,0.63
112,0.61
113,0.61
114,0.61
115,0.61
116,0.62
117,0.62
118,0.61
119,0.61
120,0.63
121,0.62
122,0.61
123,0.62
124,0.63
125,0.64
126,0.63
127,0.63
128,0.62
129,0.62
130,0.62
131,0.62
132,0.59
133,0.59
134,0.59
135,0.6
136,0.61
137,0.59
138,0.57
139,0.56
140,0.56
141,0.56
142,0.57
143,0.57
144,0.57
145,0.54
146,0.53
147,0.52
148,0.52
149,0.52
150,0.51
151,0.53
152,0.53
153,0.56
154,0.56
155,0.56
156,0.56
157,0.56
158,0.55
159,0.55
160,0.54
161,0.54
162,0.54
163,0.55
164,0.54
165,0.54
166,0.56
167,0.56
168,0.56
169,0.56
170,0.57
171,0.56
172,0.56
173,0.57
174,0.57
175,0.57
176,0.57
177,0.58
178,0.58
179,0.59
180,0.58
181,0.59
182,0.59
183,0.6
184,0.6
185,0.61
186,0.65
187,0.64
188,0.64
189,0.62
190,0.64
191,0.66
192,0.62
193,0.62
194,0.62
195,0.61
196,0.61
197,0.6
198,0.61
199,0.61
200,0.6
201,0.59
202,0.6
203,0.61
204,0.61
205,0.61
206,0.61
207,0.62
208,0.61
209,0.59
210,0.61
211,0.61
212,0.61
213,0.61
214,0.61
215,0.6
216,0.6
217,0.6
218,0.62
