Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.65
101,0.65
102,0.61
103,0.62
104,0.63
105,0.57
106,0.58
107,0.58
108,0.58
109,0.58
110,0.59
111,0.6
112,0.61
113,0.65
114,0.65
115,0.64
116,0.65
117,0.65
118,0.66
119,0.67
120,0.67
121,0.68
122,0.68
123,0.67
124,0.67
125,0.67
126,0.67
127,0.67
128,0.67
129,0.67
130,0.68
131,0.65
132,0.65
133,0.65
134,0.64
135,0.63
136,0.63
137,0.63
138,0.65
139,0.66
140,0.69
141,0.69
142,0.68
143,0.7
144,0.71
145,0.7
146,0.69
147,0.69
148,0.72
149,0.72
150,0.74
151,0.76
152,0.77
153,0.77
154,0.77
155,0.79
156,0.77
157,0.8
158,0.8
159,0.81
160,0.81
161,0.8
162,0.81
163,0.81
164,0.81
165,0.82
166,0.84
167,0.86
168,0.82
169,0.8
170,0.79
171,0.8
172,0.8
173,0.8
174,0.8
175,0.8
176,0.82
177,0.81
178,0.81
179,0.77
180,0.75
181,0.74
182,0.71
183,0.72
184,0.7
185,0.69
186,0.69
187,0.7
188,0.71
189,0.71
190,0.69
191,0.69
192,0.7
193,0.67
194,0.66
195,0.66
196,0.66
197,0.64
198,0.64
199,0.64
200,0.64
201,0.64
202,0.66
203,0.65
204,0.64
205,0.64
206,0.64
207,0.63
208,0.64
209,0.66
210,0.66
211,0.65
212,0.64
213,0.62
214,0.62
215,0.62
216,0.62
217,0.61
218,0.6
