Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.57
101,0.59
102,0.59
103,0.59
104,0.58
105,0.57
106,0.58
107,0.58
108,0.59
109,0.6
110,0.61
111,0.61
112,0.59
113,0.58
114,0.59
115,0.59
116,0.58
117,0.56
118,0.56
119,0.56
120,0.54
121,0.53
122,0.54
123,0.54
124,0.54
125,0.53
126,0.53
127,0.52
128,0.52
129,0.52
130,0.53
131,0.52
132,0.52
133,0.5
134,0.5
135,0.51
136,0.51
137,0.5
138,0.49
139,0.51
140,0.53
141,0.54
142,0.53
143,0.52
144,0.53
145,0.53
146,0.52
147,0.53
148,0.53
149,0.53
150,0.53
151,0.52
152,0.53
153,0.54
154,0.54
155,0.52
156,0.51
157,0.51
158,0.5
159,0.5
160,0.49
161,0.49
162,0.51
163,0.51
164,0.5
165,0.49
166,0.49
167,0.49
168,0.5
169,0.51
170,0.52
171,0.53
172,0.51
173,0.52
174,0.52
175,0.53
176,0.53
177,0.53
178,0.55
179,0.55
180,0.57
181,0.6
182,0.61
183,0.61
184,0.61
185,0.61
186,0.62
187,0.62
188,0.63
189,0.67
190,0.67
191,0.67
192,0.71
193,0.71
194,0.73
195,0.73
196,0.72
197,0.72
198,0.7
199,0.71
200,0.72
201,0.7
202,0.7
203,0.73
204,0.73
205,0.73
206,0.72
207,0.72
208,0.69
209,0.68
210,0.68
211,0.68
212,0.7
213,0.7
214,0.69
215,0.69
216,0.7
217,0.7
218,0.7
