Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.68
101,0.68
102,0.63
103,0.64
104,0.65
105,0.64
106,0.63
107,0.6
108,0.6
109,0.6
110,0.63
111,0.63
112,0.65
113,0.65
114,0.65
115,0.65
116,0.65
117,0.66
118,0.65
119,0.66
120,0.67
121,0.64
122,0.66
123,0.64
124,0.64
125,0.64
126,0.63
127,0.63
128,0.63
129,0.63
130,0.62
131,0.6
132,0.6
133,0.6
134,0.6
135,0.59
136,0.59
137,0.6
138,0.6
139,0.6
140,0.6
141,0.61
142,0.64
143,0.64
144,0.66
145,0.66
146,0.66
147,0.66
148,0.67
149,0.68
150,0.68
151,0.7
152,0.7
153,0.69
154,0.67
155,0.67
156,0.69
157,0.7
158,0.69
159,0.71
160,0.71
161,0.71
162,0.71
163,0.69
164,0.71
165,0.71
166,0.7
167,0.7
168,0.7
169,0.7
170,0.69
171,0.7
172,0.7
173,0.7
174,0.7
175,0.69
176,0.69
177,0.69
178,0.69
179,0.69
180,0.68
181,0.69
182,0.67
183,0.67
184,0.65
185,0.65
186,0.64
187,0.63
188,0.64
189,0.62
190,0.63
191,0.63
192,0.64
193,0.64
194,0.63
195,0.62
196,0.64
197,0.65
198,0.67
199,0.68
200,0.68
201,0.68
202,0.7
203,0.69
204,0.68
205,0.68
206,0.68
207,0.68
208,0.68
209,0.69
210,0.66
211,0.66
212,0.64
213,0.64
214,0.64
215,0.65
216,0.66
217,0.65
218,0.64
