Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.49
101,0.52
102,0.52
103,0.52
104,0.52
105,0.52
106,0.53
107,0.52
108,0.51
109,0.5
110,0.5
111,0.52
112,0.52
113,0.5
114,0.49
115,0.5
116,0.5
117,0.51
118,0.51
119,0.5
120,0.51
121,0.52
122,0.52
123,0.52
124,0.55
125,0.57
126,0.56
127,0.54
128,0.53
129,0.56
130,0.56
131,0.56
132,0.57
133,0.59
134,0.6
135,0.62
136,0.61
137,0.58
138,0.57
139,0.57
140,0.56
141,0.56
142,0.57
143,0.57
144,0.56
145,0.55
146,0.55
147,0.56
148,0.56
149,0.56
150,0.56
151,0.55
152,0.55
153,0.55
154,0.57
155,0.58
156,0.58
157,0.58
158,0.56
159,0.56
160,0.58
161,0.58
162,0.58
163,0.56
164,0.55
165,0.55
166,0.54
167,0.53
168,0.53
169,0.53
170,0.53
171,0.54
172,0.54
173,0.56
174,0.57
175,0.57
176,0.58
177,0.57
178,0.57
179,0.57
180,0.61
181,0.6
182,0.6
183,0.6
184,0.6
185,0.6
186,0.61
187,0.61
188,0.62
189,0.63
190,0.63
191,0.64
192,0.63
193,0.68
194,0.66
195,0.66
196,0.66
197,0.66
198,0.67
199,0.66
200,0.66
201,0.63
202,0.64
203,0.65
204,0.65
205,0.65
206,0.65
207,0.66
208,0.67
209,0.67
210,0.67
211,0.65
212,0.63
213,0.63
214,0.63
215,0.62
216,0.62
217,0.6
218,0.6
