Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.54
101,0.54
102,0.54
103,0.54
104,0.52
105,0.52
106,0.52
107,0.53
108,0.52
109,0.52
110,0.53
111,0.52
112,0.56
113,0.56
114,0.56
115,0.59
116,0.59
117,0.58
118,0.58
119,0.53
120,0.52
121,0.54
122,0.53
123,0.54
124,0.55
125,0.54
126,0.56
127,0.56
128,0.56
129,0.56
130,0.55
131,0.55
132,0.55
133,0.58
134,0.58
135,0.58
136,0.58
137,0.57
138,0.59
139,0.59
140,0.59
141,0.59
142,0.62
143,0.63
144,0.65
145,0.64
146,0.65
147,0.65
148,0.64
149,0.64
150,0.63
151,0.65
152,0.66
153,0.67
154,0.66
155,0.67
156,0.67
157,0.65
158,0.63
159,0.65
160,0.66
161,0.65
162,0.65
163,0.66
164,0.66
165,0.66
166,0.66
167,0.62
168,0.68
169,0.69
170,0.7
171,0.69
172,0.68
173,0.69
174,0.69
175,0.69
176,0.69
177,0.69
178,0.69
179,0.69
180,0.67
181,0.68
182,0.7
183,0.71
184,0.74
185,0.74
186,0.74
187,0.73
188,0.75
189,0.78
190,0.79
191,0.79
192,0.8
193,0.79
194,0.8
195,0.8
196,0.8
197,0.8
198,0.8
199,0.77
200,0.77
201,0.78
202,0.78
203,0.79
204,0.79
205,0.81
206,0.81
207,0.8
208,0.81
209,0.82
210,0.82
211,0.82
212,0.78
213,0.78
214,0.78
215,0.75
216,0.75
217,0.77
218,0.77
