Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.53
101,0.54
102,0.55
103,0.54
104,0.54
105,0.54
106,0.55
107,0.57
108,0.57
109,0.6
110,0.6
111,0.59
112,0.59
113,0.59
114,0.6
115,0.61
116,0.6
117,0.6
118,0.6
119,0.6
120,0.61
121,0.6
122,0.6
123,0.62
124,0.63
125,0.62
126,0.6
127,0.61
128,0.61
129,0.62
130,0.62
131,0.62
132,0.59
133,0.56
134,0.53
135,0.53
136,0.54
137,0.55
138,0.55
139,0.55
140,0.54
141,0.54
142,0.53
143,0.52
144,0.52
145,0.51
146,0.52
147,0.52
148,0.53
149,0.54
150,0.54
151,0.54
152,0.53
153,0.53
154,0.55
155,0.55
156,0.55
157,0.53
158,0.53
159,0.52
160,0.49
161,0.45
162,0.45
163,0.46
164,0.47
165,0.47
166,0.48
167,0.49
168,0.49
169,0.49
170,0.49
171,0.48
172,0.48
173,0.48
174,0.49
175,0.5
176,0.5
177,0.5
178,0.5
179,0.48
180,0.48
181,0.48
182,0.48
183,0.49
184,0.49
185,0.49
186,0.51
187,0.5
188,0.51
189,0.51
190,0.48
191,0.48
192,0.48
193,0.48
194,0.48
195,0.49
196,0.49
197,0.49
198,0.49
199,0.49
200,0.48
201,0.47
202,0.46
203,0.47
204,0.51
205,0.52
206,0.51
207,0.49
208,0.49
209,0.46
210,0.45
211,0.45
212,0.45
213,0.45
214,0.43
215,0.46
216,0.46
217,0.46
218,0.47
