Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.69
101,0.68
102,0.68
103,0.7
104,0.7
105,0.7
106,0.7
107,0.72
108,0.72
109,0.71
110,0.71
111,0.71
112,0.75
113,0.76
114,0.77
115,0.8
116,0.8
117,0.79
118,0.78
119,0.78
120,0.78
121,0.81
122,0.81
123,0.81
124,0.83
125,0.83
126,0.83
127,0.82
128,0.82
129,0.83
130,0.83
131,0.84
132,0.81
133,0.81
134,0.81
135,0.81
136,0.81
137,0.78
138,0.78
139,0.77
140,0.77
141,0.78
142,0.79
143,0.79
144,0.79
145,0.77
146,0.76
147,0.76
148,0.76
149,0.76
150,0.76
151,0.76
152,0.76
153,0.75
154,0.74
155,0.75
156,0.77
157,0.77
158,0.76
159,0.76
160,0.76
161,0.76
162,0.82
163,0.82
164,0.82
165,0.79
166,0.79
167,0.79
168,0.79
169,0.78
170,0.77
171,0.77
172,0.76
173,0.74
174,0.73
175,0.73
176,0.71
177,0.69
178,0.69
179,0.69
180,0.69
181,0.69
182,0.66
183,0.64
184,0.64
185,0.64
186,0.62
187,0.62
188,0.64
189,0.62
190,0.62
191,0.62
192,0.61
193,0.61
194,0.58
195,0.57
196,0.55
197,0.56
198,0.56
199,0.54
200,0.53
201,0.51
202,0.52
203,0.5
204,0.5
205,0.5
206,0.5
207,0.49
208,0.48
209,0.47
210,0.47
211,0.47
212,0.44
213,0.46
214,0.46
215,0.43
216,0.43
217,0.43
218,0.42
