Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.52
101,0.5
102,0.46
103,0.45
104,0.47
105,0.47
106,0.46
107,0.41
108,0.38
109,0.39
110,0.38
111,0.43
112,0.46
113,0.48
114,0.49
115,0.49
116,0.49
117,0.49
118,0.49
119,0.49
120,0.49
121,0.49
122,0.49
123,0.49
124,0.52
125,0.53
126,0.53
127,0.53
128,0.52
129,0.51
130,0.49
131,0.48
132,0.47
133,0.46
134,0.46
135,0.46
136,0.47
137,0.47
138,0.47
139,0.47
140,0.48
141,0.47
142,0.46
143,0.46
144,0.46
145,0.46
146,0.46
147,0.46
148,0.46
149,0.43
150,0.43
151,0.44
152,0.42
153,0.42
154,0.41
155,0.42
156,0.43
157,0.43
158,0.44
159,0.44
160,0.44
161,0.44
162,0.44
163,0.43
164,0.44
165,0.43
166,0.44
167,0.44
168,0.43
169,0.43
170,0.45
171,0.46
172,0.46
173,0.46
174,0.46
175,0.46
176,0.47
177,0.48
178,0.49
179,0.48
180,0.48
181,0.48
182,0.49
183,0.5
184,0.51
185,0.48
186,0.48
187,0.48
188,0.52
189,0.54
190,0.53
191,0.53
192,0.53
193,0.53
194,0.54
195,0.54
196,0.56
197,0.57
198,0.57
199,0.57
200,0.57
201,0.57
202,0.57
203,0.59
204,0.59
205,0.59
206,0.59
207,0.6
208,0.6
209,0.59
210,0.6
211,0.55
212,0.52
213,0.5
214,0.5
215,0.5
216,0.5
217,0.5
218,0.52
