Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.61
101,0.61
102,0.53
103,0.52
104,0.53
105,0.53
106,0.53
107,0.53
108,0.52
109,0.55
110,0.57
111,0.56
112,0.56
113,0.56
114,0.56
115,0.57
116,0.59
117,0.59
118,0.61
119,0.61
120,0.61
121,0.62
122,0.6
123,0.59
124,0.56
125,0.56
126,0.56
127,0.58
128,0.58
129,0.58
130,0.57
131,0.59
132,0.59
133,0.58
134,0.58
135,0.59
136,0.58
137,0.58
138,0.56
139,0.57
140,0.57
141,0.53
142,0.53
143,0.53
144,0.54
145,0.54
146,0.55
147,0.55
148,0.54
149,0.53
150,0.52
151,0.52
152,0.52
153,0.53
154,0.54
155,0.54
156,0.56
157,0.56
158,0.56
159,0.56
160,0.57
161,0.57
162,0.57
163,0.59
164,0.6
165,0.58
166,0.58
167,0.59
168,0.59
169,0.59
170,0.58
171,0.57
172,0.55
173,0.54
174,0.56
175,0.55
176,0.56
177,0.57
178,0.57
179,0.56
180,0.54
181,0.56
182,0.56
183,0.56
184,0.56
185,0.57
186,0.57
187,0.57
188,0.56
189,0.56
190,0.56
191,0.56
192,0.57
193,0.5
194,0.5
195,0.5
196,0.49
197,0.49
198,0.49
199,0.49
200,0.49
201,0.56
202,0.56
203,0.56
204,0.55
205,0.55
206,0.55
207,0.55
208,0.55
209,0.54
210,0.52
211,0.52
212,0.54
213,0.54
214,0.53
215,0.53
216,0.52
217,0.52
218,0.5
