Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.69
101,0.68
102,0.69
103,0.69
104,0.69
105,0.67
106,0.64
107,0.63
108,0.61
109,0.62
110,0.63
111,0.63
112,0.63
113,0.63
114,0.63
115,0.63
116,0.63
117,0.61
118,0.63
119,0.63
120,0.63
121,0.61
122,0.62
123,0.64
124,0.61
125,0.6
126,0.6
127,0.6
128,0.6
129,0.6
130,0.6
131,0.59
132,0.59
133,0.62
134,0.62
135,0.62
136,0.59
137,0.6
138,0.59
139,0.59
140,0.59
141,0.6
142,0.6
143,0.6
144,0.6
145,0.6
146,0.59
147,0.59
148,0.57
149,0.57
150,0.57
151,0.57
152,0.56
153,0.55
154,0.55
155,0.54
156,0.54
157,0.55
158,0.58
159,0.58
160,0.58
161,0.58
162,0.57
163,0.57
164,0.57
165,0.5
166,0.51
167,0.51
168,0.52
169,0.52
170,0.49
171,0.49
172,0.49
173,0.48
174,0.45
175,0.43
176,0.42
177,0.44
178,0.44
179,0.45
180,0.47
181,0.48
182,0.52
183,0.53
184,0.54
185,0.54
186,0.54
187,0.52
188,0.52
189,0.52
190,0.51
191,0.49
192,0.49
193,0.47
194,0.46
195,0.46
196,0.46
197,0.46
198,0.46
199,0.46
200,0.46
201,0.47
202,0.46
203,0.46
204,0.48
205,0.48
206,0.48
207,0.5
208,0.5
209,0.49
210,0.47
211,0.47
212,0.48
213,0.48
214,0.48
215,0.48
216,0.47
217,0.47
218,0.45
