Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.71
101,0.69
102,0.69
103,0.7
104,0.72
105,0.71
106,0.72
107,0.78
108,0.78
109,0.75
110,0.76
111,0.76
112,0.75
113,0.75
114,0.75
115,0.74
116,0.72
117,0.72
118,0.68
119,0.69
120,0.68
121,0.68
122,0.69
123,0.77
124,0.77
125,0.75
126,0.74
127,0.73
128,0.73
129,0.73
130,0.73
131,0.71
132,0.7
133,0.71
134,0.7
135,0.69
136,0.69
137,0.7
138,0.7
139,0.69
140,0.7
141,0.72
142,0.69
143,0.69
144,0.68
145,0.71
146,0.72
147,0.72
148,0.72
149,0.72
150,0.72
151,0.72
152,0.71
153,0.71
154,0.69
155,0.69
156,0.69
157,0.7
158,0.71
159,0.7
160,0.7
161,0.69
162,0.71
163,0.7
164,0.71
165,0.71
166,0.71
167,0.71
168,0.69
169,0.7
170,0.69
171,0.69
172,0.69
173,0.72
174,0.71
175,0.71
176,0.71
177,0.71
178,0.71
179,0.68
180,0.7
181,0.67
182,0.63
183,0.62
184,0.62
185,0.65
186,0.67
187,0.68
188,0.68
189,0.67
190,0.66
191,0.66
192,0.65
193,0.65
194,0.66
195,0.66
196,0.66
197,0.67
198,0.67
199,0.65
200,0.65
201,0.62
202,0.62
203,0.61
204,0.59
205,0.6
206,0.61
207,0.57
208,0.57
209,0.58
210,0.57
211,0.56
212,0.58
213,0.57
214,0.57
215,0.57
216,0.6
217,0.6
218,0.6
