Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.72
101,0.72
102,0.7
103,0.7
104,0.71
105,0.71
106,0.69
107,0.69
108,0.7
109,0.72
110,0.71
111,0.7
112,0.68
113,0.68
114,0.68
115,0.68
116,0.69
117,0.69
118,0.73
119,0.73
120,0.73
121,0.73
122,0.69
123,0.69
124,0.7
125,0.69
126,0.69
127,0.69
128,0.69
129,0.7
130,0.7
131,0.7
132,0.7
133,0.7
134,0.69
135,0.67
136,0.68
137,0.68
138,0.68
139,0.68
140,0.67
141,0.67
142,0.65
143,0.66
144,0.68
145,0.68
146,0.67
147,0.66
148,0.66
149,0.66
150,0.66
151,0.63
152,0.63
153,0.61
154,0.6
155,0.58
156,0.58
157,0.58
158,0.56
159,0.56
160,0.56
161,0.57
162,0.58
163,0.57
164,0.57
165,0.62
166,0.62
167,0.62
168,0.63
169,0.63
170,0.66
171,0.66
172,0.63
173,0.64
174,0.64
175,0.62
176,0.62
177,0.59
178,0.59
179,0.58
180,0.54
181,0.54
182,0.55
183,0.55
184,0.55
185,0.52
186,0.52
187,0.52
188,0.5
189,0.5
190,0.51
191,0.51
192,0.5
193,0.48
194,0.49
195,0.49
196,0.5
197,0.52
198,0.53
199,0.53
200,0.53
201,0.53
202,0.52
203,0.52
204,0.51
205,0.51
206,0.53
207,0.53
208,0.51
209,0.52
210,0.53
211,0.53
212,0.53
213,0.53
214,0.53
215,0.53
216,0.55
217,0.55
218,0.51
