Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.62
101,0.61
102,0.62
103,0.61
104,0.61
105,0.62
106,0.62
107,0.62
108,0.62
109,0.62
110,0.63
111,0.61
112,0.61
113,0.62
114,0.62
115,0.61
116,0.59
117,0.59
118,0.58
119,0.58
120,0.58
121,0.59
122,0.6
123,0.6
124,0.6
125,0.6
126,0.61
127,0.62
128,0.58
129,0.59
130,0.6
131,0.6
132,0.6
133,0.6
134,0.6
135,0.59
136,0.59
137,0.58
138,0.57
139,0.55
140,0.55
141,0.54
142,0.55
143,0.55
144,0.57
145,0.57
146,0.57
147,0.56
148,0.56
149,0.55
150,0.54
151,0.54
152,0.54
153,0.54
154,0.6
155,0.61
156,0.61
157,0.62
158,0.62
159,0.61
160,0.61
161,0.59
162,0.61
163,0.61
164,0.61
165,0.6
166,0.61
167,0.6
168,0.65
169,0.65
170,0.62
171,0.62
172,0.62
173,0.62
174,0.61
175,0.6
176,0.6
177,0.6
178,0.58
179,0.57
180,0.57
181,0.57
182,0.57
183,0.59
184,0.63
185,0.63
186,0.64
187,0.61
188,0.63
189,0.67
190,0.67
191,0.66
192,0.66
193,0.65
194,0.65
195,0.65
196,0.65
197,0.66
198,0.66
199,0.66
200,0.65
201,0.66
202,0.67
203,0.66
204,0.65
205,0.64
206,0.64
207,0.64
208,0.64
209,0.65
210,0.64
211,0.64
212,0.64
213,0.64
214,0.64
215,0.64
216,0.65
217,0.67
218,0.67
