Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.94
101,-0.92
102,-0.9
103,-0.92
104,-0.92
105,-0.92
106,-0.9
107,-0.86
108,-0.86
109,-0.8
110,-0.8
111,-0.82
112,-0.82
113,-0.82
114,-0.8
115,-0.78
116,-0.8
117,-0.8
118,-0.8
119,-0.8
120,-0.78
121,-0.8
122,-0.8
123,-0.76
124,-0.74
125,-0.76
126,-0.8
127,-0.78
128,-0.78
129,-0.76
130,-0.76
131,-0.76
132,-0.82
133,-0.88
134,-0.94
135,-0.94
136,-0.92
137,-0.9
138,-0.9
139,-0.9
140,-0.92
141,-0.92
142,-0.94
143,-0.96
144,-0.96
145,-0.98
146,-0.96
147,-0.96
148,-0.94
149,-0.92
150,-0.92
151,-0.92
152,-0.94
153,-0.94
154,-0.9
155,-0.9
156,-0.9
157,-0.94
158,-0.94
159,-0.96
160,-1.02
161,-1.1
162,-1.1
163,-1.08
164,-1.06
165,-1.06
166,-1.04
167,-1.02
168,-1.02
169,-1.02
170,-1.02
171,-1.04
172,-1.04
173,-1.04
174,-1.02
175,-1.0
176,-1.0
177,-1.0
178,-1.0
179,-1.04
180,-1.04
181,-1.04
182,-1.04
183,-1.02
184,-1.02
185,-1.02
186,-0.98
187,-1.0
188,-0.98
189,-0.98
190,-1.04
191,-1.04
192,-1.04
193,-1.04
194,-1.04
195,-1.02
196,-1.02
197,-1.02
198,-1.02
199,-1.02
200,-1.04
201,-1.06
