Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.48
101,0.51
102,0.5
103,0.5
104,0.5
105,0.5
106,0.48
107,0.49
108,0.49
109,0.52
110,0.53
111,0.54
112,0.54
113,0.53
114,0.54
115,0.54
116,0.54
117,0.57
118,0.59
119,0.59
120,0.58
121,0.58
122,0.55
123,0.55
124,0.55
125,0.56
126,0.56
127,0.56
128,0.55
129,0.54
130,0.53
131,0.53
132,0.56
133,0.56
134,0.56
135,0.56
136,0.55
137,0.55
138,0.54
139,0.57
140,0.57
141,0.57
142,0.58
143,0.57
144,0.55
145,0.54
146,0.53
147,0.53
148,0.51
149,0.5
150,0.51
151,0.52
152,0.51
153,0.51
154,0.51
155,0.51
156,0.5
157,0.52
158,0.52
159,0.52
160,0.52
161,0.51
162,0.51
163,0.53
164,0.53
165,0.54
166,0.55
167,0.55
168,0.56
169,0.59
170,0.59
171,0.59
172,0.6
173,0.58
174,0.57
175,0.57
176,0.57
177,0.57
178,0.56
179,0.62
180,0.64
181,0.64
182,0.64
183,0.64
184,0.63
185,0.61
186,0.61
187,0.61
188,0.61
189,0.59
190,0.59
191,0.59
192,0.6
193,0.6
194,0.6
195,0.6
196,0.62
197,0.62
198,0.62
199,0.62
200,0.57
201,0.54
202,0.54
203,0.55
204,0.57
205,0.59
206,0.59
207,0.59
208,0.61
209,0.58
210,0.58
211,0.57
212,0.56
213,0.57
214,0.59
215,0.62
216,0.65
217,0.62
218,0.6
