Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.7
101,-0.7
102,-0.78
103,-0.76
104,-0.74
105,-0.86
106,-0.84
107,-0.84
108,-0.84
109,-0.84
110,-0.82
111,-0.8
112,-0.78
113,-0.7
114,-0.7
115,-0.72
116,-0.7
117,-0.7
118,-0.68
119,-0.66
120,-0.66
121,-0.64
122,-0.64
123,-0.66
124,-0.66
125,-0.66
126,-0.66
127,-0.66
128,-0.66
129,-0.66
130,-0.64
131,-0.7
132,-0.7
133,-0.7
134,-0.72
135,-0.74
136,-0.74
137,-0.74
138,-0.7
139,-0.68
140,-0.62
141,-0.62
142,-0.64
143,-0.6
144,-0.58
145,-0.6
146,-0.62
147,-0.62
148,-0.56
149,-0.56
150,-0.52
151,-0.48
152,-0.46
153,-0.46
154,-0.46
155,-0.42
156,-0.46
157,-0.4
158,-0.4
159,-0.38
160,-0.38
161,-0.4
162,-0.38
163,-0.38
164,-0.38
165,-0.36
166,-0.32
167,-0.28
168,-0.36
169,-0.4
170,-0.42
171,-0.4
172,-0.4
173,-0.4
174,-0.4
175,-0.4
176,-0.36
177,-0.38
178,-0.38
179,-0.46
180,-0.5
181,-0.52
182,-0.58
183,-0.56
184,-0.6
185,-0.62
186,-0.62
187,-0.6
188,-0.58
189,-0.58
190,-0.62
191,-0.62
192,-0.6
193,-0.66
194,-0.68
195,-0.68
196,-0.68
197,-0.72
198,-0.72
199,-0.72
200,-0.72
201,-0.72
