Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.49
101,0.49
102,0.49
103,0.49
104,0.46
105,0.46
106,0.46
107,0.46
108,0.47
109,0.49
110,0.49
111,0.49
112,0.49
113,0.5
114,0.5
115,0.5
116,0.5
117,0.49
118,0.49
119,0.5
120,0.51
121,0.51
122,0.53
123,0.54
124,0.56
125,0.57
126,0.56
127,0.56
128,0.56
129,0.55
130,0.56
131,0.58
132,0.59
133,0.59
134,0.59
135,0.59
136,0.59
137,0.59
138,0.59
139,0.59
140,0.58
141,0.57
142,0.6
143,0.6
144,0.6
145,0.6
146,0.58
147,0.58
148,0.57
149,0.57
150,0.56
151,0.54
152,0.54
153,0.55
154,0.55
155,0.56
156,0.56
157,0.55
158,0.55
159,0.55
160,0.54
161,0.55
162,0.54
163,0.51
164,0.52
165,0.51
166,0.52
167,0.51
168,0.51
169,0.53
170,0.56
171,0.55
172,0.56
173,0.58
174,0.58
175,0.58
176,0.6
177,0.6
178,0.59
179,0.59
180,0.6
181,0.62
182,0.63
183,0.63
184,0.63
185,0.63
186,0.63
187,0.63
188,0.62
189,0.65
190,0.66
191,0.68
192,0.66
193,0.66
194,0.64
195,0.64
196,0.64
197,0.62
198,0.61
199,0.62
200,0.62
201,0.62
202,0.63
203,0.63
204,0.63
205,0.64
206,0.64
207,0.64
208,0.64
209,0.64
210,0.63
211,0.63
212,0.63
213,0.61
214,0.62
215,0.63
216,0.67
217,0.67
218,0.67
