Episode,Time (seconds)
0,5.8102946281433105
1,42.74489092826843
2,46.69947957992554
3,52.388001441955566
4,80.62329077720642
5,84.18889307975769
6,86.13026976585388
7,89.74300694465637
8,117.16700005531311
9,136.10737562179565
10,153.96528220176697
11,156.2036201953888
12,174.5195655822754
13,210.7598593235016
14,215.356791973114
15,219.71179294586182
16,225.84632062911987
17,254.40820479393005
18,257.41489839553833
19,267.5044672489166
20,270.7325472831726
21,276.70947647094727
22,286.9607870578766
23,298.9933571815491
24,307.96692085266113
25,314.2148633003235
26,317.0598921775818
27,322.3071970939636
28,354.42618346214294
29,358.50533390045166
30,371.3832194805145
31,378.9865186214447
32,392.07689237594604
33,396.51896381378174
34,407.05899477005005
35,411.2833294868469
36,422.1951262950897
37,444.6106026172638
38,457.9979863166809
39,461.6297676563263
40,465.87608218193054
41,468.77992844581604
42,479.11256432533264
43,482.80197834968567
44,492.40197706222534
45,508.556791305542
46,511.97617864608765
47,516.5858728885651
48,519.027575969696
49,537.5444557666779
50,551.7234818935394
51,556.0983324050903
52,571.6041572093964
53,575.8108949661255
54,581.471360206604
55,584.610188961029
56,593.9998669624329
57,597.1764838695526
58,618.2449908256531
59,623.0947895050049
60,626.3086071014404
61,633.7937579154968
62,638.8031857013702
63,653.9415118694305
64,665.7732610702515
65,671.0349736213684
66,679.985701084137
67,683.4940247535706
68,687.0652725696564
69,721.0757303237915
70,732.2059495449066
71,735.3553168773651
72,747.7003674507141
73,764.2824926376343
74,771.5670466423035
75,799.5283222198486
76,805.0524044036865
77,826.614420413971
78,841.6415219306946
79,848.2002277374268
80,855.4639012813568
81,872.5539548397064
82,882.1827507019043
83,885.4019985198975
84,893.1186378002167
85,898.666640996933
86,912.9357359409332
87,916.8886077404022
88,929.6622948646545
89,958.2957556247711
90,964.1681230068207
91,1003.7846465110779
92,1026.0442793369293
93,1032.1481046676636
94,1038.2572481632233
95,1055.2390649318695
96,1063.7124207019806
97,1078.3866167068481
98,1084.220758676529
99,1091.1153945922852
100,1094.262576341629
101,1106.2665677070618
102,1140.0356810092926
103,1146.9555315971375
104,1197.8467099666595
105,1209.6284024715424
106,1241.4679815769196
107,1285.1329147815704
108,1295.630693912506
109,1311.3721601963043
110,1321.9219853878021
111,1330.9685776233673
112,1337.4431540966034
113,1347.646947145462
114,1354.0979075431824
115,1367.079832792282
116,1371.5152432918549
117,1397.5157885551453
118,1423.3508999347687
119,1436.0573360919952
120,1442.9835946559906
121,1454.4097607135773
122,1460.5911943912506
123,1469.173261642456
124,1485.4269948005676
125,1492.2457704544067
126,1495.131563425064
127,1497.3174924850464
128,1500.4784960746765
129,1506.378579378128
130,1524.6297705173492
131,1529.7634980678558
132,1537.8154046535492
133,1548.6877114772797
134,1561.3066725730896
135,1565.8251168727875
136,1568.3097512722015
137,1573.5220985412598
138,1585.1435697078705
139,1589.1691226959229
140,1593.8966901302338
141,1600.1754040718079
142,1603.1306126117706
143,1612.2912187576294
144,1616.3308928012848
145,1623.8730657100677
146,1627.2804567813873
147,1631.8999500274658
148,1638.467273235321
149,1643.5091519355774
150,1649.5564663410187
151,1686.7157871723175
152,1698.2830739021301
153,1714.6202931404114
154,1745.2122189998627
155,1748.769476890564
156,1753.3044464588165
157,1765.8585407733917
158,1770.8786942958832
159,1786.8940136432648
160,1809.5276868343353
161,1816.0026443004608
162,1824.7258892059326
163,1829.732929468155
164,1836.8834545612335
165,1860.9092862606049
166,1871.0137815475464
167,1884.817266702652
168,1906.2544648647308
169,1908.6369850635529
170,1912.3729448318481
171,1918.0529236793518
172,1920.610160112381
173,1926.735605955124
174,1935.7441561222076
175,1940.2425997257233
176,1942.6205096244812
177,1948.8660490512848
178,1960.0341620445251
179,1964.9788513183594
180,2004.887860774994
181,2008.9238376617432
182,2010.86567902565
183,2020.1468660831451
184,2023.0817396640778
185,2027.682712316513
186,2031.581928730011
187,2051.8651707172394
188,2055.2809677124023
189,2059.128739595413
190,2062.4865210056305
191,2069.8609986305237
192,2073.366940498352
193,2076.551636695862
194,2084.716540336609
195,2089.2905735969543
196,2093.816011428833
