Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.56
101,0.54
102,0.58
103,0.58
104,0.58
105,0.59
106,0.59
107,0.6
108,0.6
109,0.6
110,0.6
111,0.59
112,0.59
113,0.59
114,0.61
115,0.62
116,0.62
117,0.63
118,0.63
119,0.63
120,0.65
121,0.61
122,0.61
123,0.61
124,0.61
125,0.61
126,0.6
127,0.59
128,0.59
129,0.6
130,0.6
131,0.57
132,0.57
133,0.57
134,0.57
135,0.57
136,0.56
137,0.55
138,0.55
139,0.56
140,0.56
141,0.54
142,0.52
143,0.52
144,0.53
145,0.55
146,0.54
147,0.52
148,0.52
149,0.51
150,0.51
151,0.51
152,0.5
153,0.49
154,0.5
155,0.49
156,0.49
157,0.49
158,0.5
159,0.5
160,0.5
161,0.48
162,0.52
163,0.52
164,0.53
165,0.51
166,0.51
167,0.51
168,0.52
169,0.54
170,0.53
171,0.52
172,0.52
173,0.53
174,0.53
175,0.52
176,0.53
177,0.54
178,0.54
179,0.54
180,0.54
181,0.53
182,0.52
183,0.52
184,0.53
185,0.52
186,0.48
187,0.47
188,0.49
189,0.49
190,0.48
191,0.49
192,0.49
193,0.49
194,0.49
195,0.5
196,0.5
197,0.5
198,0.5
199,0.5
200,0.5
201,0.49
202,0.45
203,0.45
204,0.45
205,0.44
206,0.44
207,0.43
208,0.43
209,0.45
210,0.45
211,0.45
212,0.45
213,0.45
214,0.43
215,0.42
216,0.45
217,0.43
218,0.43
