Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.45
101,0.46
102,0.46
103,0.46
104,0.51
105,0.52
106,0.5
107,0.5
108,0.52
109,0.53
110,0.53
111,0.51
112,0.51
113,0.5
114,0.48
115,0.48
116,0.48
117,0.47
118,0.47
119,0.47
120,0.47
121,0.49
122,0.47
123,0.47
124,0.47
125,0.46
126,0.45
127,0.47
128,0.47
129,0.48
130,0.49
131,0.51
132,0.5
133,0.5
134,0.5
135,0.5
136,0.49
137,0.5
138,0.5
139,0.5
140,0.5
141,0.51
142,0.51
143,0.52
144,0.54
145,0.55
146,0.55
147,0.56
148,0.54
149,0.57
150,0.57
151,0.57
152,0.55
153,0.55
154,0.55
155,0.58
156,0.62
157,0.63
158,0.62
159,0.62
160,0.61
161,0.6
162,0.6
163,0.61
164,0.61
165,0.62
166,0.63
167,0.63
168,0.63
169,0.64
170,0.64
171,0.67
172,0.68
173,0.68
174,0.69
175,0.67
176,0.7
177,0.72
178,0.72
179,0.73
180,0.74
181,0.74
182,0.74
183,0.76
184,0.74
185,0.74
186,0.75
187,0.77
188,0.78
189,0.78
190,0.78
191,0.78
192,0.77
193,0.77
194,0.75
195,0.73
196,0.74
197,0.74
198,0.74
199,0.74
200,0.75
201,0.74
202,0.75
203,0.75
204,0.69
205,0.68
206,0.68
207,0.68
208,0.68
209,0.67
210,0.67
211,0.67
212,0.67
213,0.68
214,0.68
215,0.69
216,0.69
217,0.69
218,0.69
