Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.55
101,0.55
102,0.54
103,0.54
104,0.57
105,0.55
106,0.55
107,0.57
108,0.56
109,0.56
110,0.56
111,0.56
112,0.56
113,0.59
114,0.59
115,0.59
116,0.57
117,0.58
118,0.59
119,0.58
120,0.57
121,0.56
122,0.55
123,0.56
124,0.55
125,0.56
126,0.57
127,0.56
128,0.57
129,0.53
130,0.53
131,0.54
132,0.54
133,0.53
134,0.53
135,0.52
136,0.54
137,0.54
138,0.52
139,0.54
140,0.54
141,0.52
142,0.52
143,0.52
144,0.52
145,0.52
146,0.52
147,0.54
148,0.54
149,0.54
150,0.54
151,0.54
152,0.54
153,0.54
154,0.57
155,0.58
156,0.59
157,0.6
158,0.6
159,0.6
160,0.59
161,0.6
162,0.6
163,0.61
164,0.59
165,0.59
166,0.6
167,0.59
168,0.6
169,0.59
170,0.59
171,0.59
172,0.59
173,0.59
174,0.61
175,0.61
176,0.61
177,0.61
178,0.61
179,0.65
180,0.63
181,0.64
182,0.63
183,0.64
184,0.64
185,0.62
186,0.6
187,0.59
188,0.58
189,0.58
190,0.58
191,0.58
192,0.59
193,0.6
194,0.61
195,0.6
196,0.6
197,0.59
198,0.59
199,0.59
200,0.57
201,0.57
202,0.58
203,0.59
204,0.56
205,0.57
206,0.57
207,0.56
208,0.56
209,0.56
210,0.56
211,0.56
212,0.56
213,0.54
214,0.55
215,0.55
216,0.55
217,0.54
218,0.52
