Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.8
101,0.8
102,0.79
103,0.8
104,0.81
105,0.81
106,0.8
107,0.82
108,0.82
109,0.81
110,0.78
111,0.79
112,0.79
113,0.8
114,0.79
115,0.78
116,0.78
117,0.78
118,0.78
119,0.78
120,0.79
121,0.79
122,0.79
123,0.77
124,0.76
125,0.77
126,0.77
127,0.79
128,0.79
129,0.78
130,0.79
131,0.79
132,0.8
133,0.8
134,0.8
135,0.8
136,0.84
137,0.84
138,0.85
139,0.87
140,0.86
141,0.86
142,0.85
143,0.85
144,0.86
145,0.86
146,0.85
147,0.83
148,0.85
149,0.85
150,0.84
151,0.84
152,0.85
153,0.87
154,0.87
155,0.88
156,0.92
157,0.93
158,0.93
159,0.9
160,0.88
161,0.88
162,0.88
163,0.88
164,0.88
165,0.88
166,0.88
167,0.89
168,0.92
169,0.91
170,0.89
171,0.88
172,0.87
173,0.86
174,0.87
175,0.86
176,0.84
177,0.79
178,0.79
179,0.79
180,0.81
181,0.8
182,0.81
183,0.78
184,0.81
185,0.82
186,0.81
187,0.8
188,0.81
189,0.8
190,0.8
191,0.81
192,0.81
193,0.81
194,0.81
195,0.83
196,0.83
197,0.82
198,0.79
199,0.76
200,0.75
201,0.75
202,0.76
203,0.76
204,0.75
205,0.77
206,0.76
207,0.74
208,0.73
209,0.73
210,0.74
211,0.72
212,0.72
213,0.72
214,0.73
215,0.74
216,0.74
217,0.76
218,0.76
