Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.56
101,-0.56
102,-0.6
103,-0.6
104,-0.58
105,-0.58
106,-0.62
107,-0.62
108,-0.6
109,-0.56
110,-0.58
111,-0.6
112,-0.64
113,-0.64
114,-0.64
115,-0.64
116,-0.62
117,-0.62
118,-0.54
119,-0.54
120,-0.54
121,-0.54
122,-0.62
123,-0.62
124,-0.6
125,-0.62
126,-0.62
127,-0.62
128,-0.62
129,-0.6
130,-0.6
131,-0.6
132,-0.6
133,-0.6
134,-0.62
135,-0.66
136,-0.64
137,-0.64
138,-0.64
139,-0.64
140,-0.66
141,-0.66
142,-0.7
143,-0.68
144,-0.64
145,-0.64
146,-0.66
147,-0.68
148,-0.68
149,-0.68
150,-0.68
151,-0.74
152,-0.74
153,-0.78
154,-0.8
155,-0.84
156,-0.84
157,-0.84
158,-0.88
159,-0.88
160,-0.88
161,-0.86
162,-0.84
163,-0.86
164,-0.86
165,-0.76
166,-0.76
167,-0.76
168,-0.74
169,-0.74
170,-0.68
171,-0.68
172,-0.74
173,-0.72
174,-0.72
175,-0.76
176,-0.76
177,-0.82
178,-0.82
179,-0.84
180,-0.92
181,-0.92
182,-0.9
183,-0.9
184,-0.9
185,-0.96
186,-0.96
187,-0.96
188,-1.0
189,-1.0
190,-0.98
191,-0.98
192,-1.0
193,-1.04
194,-1.02
195,-1.02
196,-1.0
197,-0.96
198,-0.94
199,-0.94
200,-0.94
201,-0.94
