Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.44
101,0.44
102,0.41
103,0.41
104,0.41
105,0.4
106,0.4
107,0.4
108,0.38
109,0.36
110,0.38
111,0.37
112,0.37
113,0.37
114,0.41
115,0.41
116,0.42
117,0.44
118,0.43
119,0.43
120,0.42
121,0.42
122,0.43
123,0.43
124,0.43
125,0.44
126,0.44
127,0.44
128,0.44
129,0.45
130,0.45
131,0.45
132,0.45
133,0.45
134,0.45
135,0.45
136,0.48
137,0.48
138,0.48
139,0.48
140,0.48
141,0.51
142,0.5
143,0.5
144,0.5
145,0.5
146,0.51
147,0.5
148,0.5
149,0.49
150,0.5
151,0.5
152,0.5
153,0.5
154,0.48
155,0.48
156,0.46
157,0.45
158,0.45
159,0.45
160,0.46
161,0.47
162,0.47
163,0.49
164,0.48
165,0.48
166,0.48
167,0.48
168,0.47
169,0.46
170,0.48
171,0.48
172,0.48
173,0.48
174,0.48
175,0.49
176,0.49
177,0.5
178,0.5
179,0.51
180,0.51
181,0.5
182,0.5
183,0.5
184,0.5
185,0.49
186,0.5
187,0.5
188,0.51
189,0.5
190,0.5
191,0.49
192,0.51
193,0.53
194,0.53
195,0.54
196,0.54
197,0.55
198,0.55
199,0.55
200,0.55
201,0.55
202,0.55
203,0.55
204,0.55
205,0.55
206,0.56
207,0.56
208,0.56
209,0.56
210,0.54
211,0.54
212,0.6
213,0.61
214,0.57
215,0.57
216,0.57
217,0.54
218,0.54
