Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.65
101,0.65
102,0.66
103,0.66
104,0.68
105,0.65
106,0.66
107,0.66
108,0.66
109,0.66
110,0.64
111,0.64
112,0.69
113,0.7
114,0.69
115,0.69
116,0.68
117,0.69
118,0.7
119,0.69
120,0.68
121,0.66
122,0.66
123,0.66
124,0.64
125,0.64
126,0.64
127,0.66
128,0.66
129,0.65
130,0.67
131,0.67
132,0.72
133,0.72
134,0.72
135,0.75
136,0.75
137,0.75
138,0.77
139,0.75
140,0.75
141,0.74
142,0.74
143,0.73
144,0.73
145,0.72
146,0.74
147,0.68
148,0.7
149,0.71
150,0.71
151,0.72
152,0.72
153,0.72
154,0.71
155,0.71
156,0.73
157,0.74
158,0.75
159,0.76
160,0.73
161,0.73
162,0.75
163,0.77
164,0.75
165,0.71
166,0.69
167,0.71
168,0.71
169,0.7
170,0.71
171,0.71
172,0.7
173,0.7
174,0.7
175,0.69
176,0.67
177,0.67
178,0.66
179,0.66
180,0.67
181,0.68
182,0.68
183,0.67
184,0.67
185,0.67
186,0.67
187,0.68
188,0.69
189,0.7
190,0.7
191,0.71
192,0.7
193,0.7
194,0.69
195,0.67
196,0.68
197,0.68
198,0.67
199,0.68
200,0.71
201,0.71
202,0.7
203,0.7
204,0.7
205,0.68
206,0.68
207,0.68
208,0.68
209,0.68
210,0.67
211,0.67
212,0.62
213,0.61
214,0.62
215,0.61
216,0.62
217,0.62
218,0.61
