Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-1.16
101,-1.16
102,-1.12
103,-1.08
104,-1.04
105,-1.06
106,-1.1
107,-1.1
108,-1.1
109,-1.12
110,-1.12
111,-1.14
112,-1.12
113,-1.1
114,-1.1
115,-1.08
116,-1.08
117,-1.08
118,-1.08
119,-1.06
120,-1.08
121,-1.08
122,-1.08
123,-1.08
124,-1.08
125,-1.08
126,-1.12
127,-1.12
128,-1.12
129,-1.04
130,-1.02
131,-1.02
132,-1.02
133,-1.0
134,-1.0
135,-0.98
136,-0.98
137,-0.9
138,-0.92
139,-0.88
140,-0.88
141,-0.88
142,-0.86
143,-0.8
144,-0.8
145,-0.8
146,-0.82
147,-0.82
148,-0.82
149,-0.76
150,-0.76
151,-0.76
152,-0.76
153,-0.78
154,-0.78
155,-0.76
156,-0.76
157,-0.76
158,-0.76
159,-0.8
160,-0.8
161,-0.8
162,-0.78
163,-0.8
164,-0.78
165,-0.78
166,-0.76
167,-0.74
168,-0.74
169,-0.74
170,-0.74
171,-0.78
172,-0.74
173,-0.74
174,-0.72
175,-0.76
176,-0.74
177,-0.74
178,-0.76
179,-0.74
180,-0.72
181,-0.74
182,-0.8
183,-0.78
184,-0.78
185,-0.76
186,-0.76
187,-0.76
188,-0.74
189,-0.76
190,-0.76
191,-0.8
192,-0.82
193,-0.84
194,-0.84
195,-0.84
196,-0.84
197,-0.82
198,-0.84
199,-0.82
200,-0.8
201,-0.78
