Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.4
101,0.4
102,0.41
103,0.41
104,0.43
105,0.43
106,0.43
107,0.43
108,0.41
109,0.41
110,0.45
111,0.49
112,0.51
113,0.51
114,0.5
115,0.5
116,0.51
117,0.52
118,0.53
119,0.52
120,0.52
121,0.52
122,0.52
123,0.52
124,0.52
125,0.51
126,0.51
127,0.53
128,0.52
129,0.53
130,0.53
131,0.53
132,0.53
133,0.52
134,0.54
135,0.54
136,0.54
137,0.53
138,0.53
139,0.51
140,0.51
141,0.51
142,0.51
143,0.5
144,0.51
145,0.51
146,0.51
147,0.51
148,0.51
149,0.51
150,0.52
151,0.52
152,0.54
153,0.6
154,0.57
155,0.59
156,0.59
157,0.58
158,0.58
159,0.59
160,0.6
161,0.6
162,0.6
163,0.6
164,0.61
165,0.61
166,0.62
167,0.61
168,0.61
169,0.61
170,0.6
171,0.59
172,0.58
173,0.59
174,0.59
175,0.59
176,0.6
177,0.56
178,0.58
179,0.59
180,0.59
181,0.59
182,0.6
183,0.6
184,0.62
185,0.64
186,0.64
187,0.66
188,0.66
189,0.68
190,0.68
191,0.68
192,0.67
193,0.67
194,0.65
195,0.65
196,0.65
197,0.65
198,0.64
199,0.64
200,0.64
201,0.64
202,0.63
203,0.64
204,0.62
205,0.63
206,0.64
207,0.64
208,0.65
209,0.66
210,0.62
211,0.58
212,0.56
213,0.56
214,0.56
215,0.57
216,0.56
217,0.55
218,0.54
