Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.49
101,0.49
102,0.47
103,0.47
104,0.47
105,0.46
106,0.47
107,0.49
108,0.5
109,0.5
110,0.5
111,0.51
112,0.51
113,0.48
114,0.48
115,0.5
116,0.51
117,0.5
118,0.5
119,0.5
120,0.49
121,0.49
122,0.46
123,0.46
124,0.47
125,0.47
126,0.47
127,0.48
128,0.47
129,0.47
130,0.47
131,0.47
132,0.47
133,0.48
134,0.48
135,0.48
136,0.48
137,0.48
138,0.47
139,0.47
140,0.46
141,0.45
142,0.46
143,0.46
144,0.46
145,0.44
146,0.42
147,0.42
148,0.46
149,0.45
150,0.47
151,0.47
152,0.47
153,0.47
154,0.47
155,0.48
156,0.46
157,0.5
158,0.51
159,0.5
160,0.5
161,0.5
162,0.53
163,0.53
164,0.53
165,0.54
166,0.56
167,0.56
168,0.56
169,0.55
170,0.54
171,0.54
172,0.53
173,0.53
174,0.53
175,0.53
176,0.54
177,0.55
178,0.55
179,0.53
180,0.53
181,0.53
182,0.53
183,0.53
184,0.53
185,0.53
186,0.53
187,0.53
188,0.53
189,0.53
190,0.52
191,0.52
192,0.52
193,0.51
194,0.51
195,0.49
196,0.47
197,0.48
198,0.47
199,0.47
200,0.45
201,0.45
202,0.45
203,0.45
204,0.45
205,0.45
206,0.44
207,0.45
208,0.45
209,0.46
210,0.46
211,0.45
212,0.46
213,0.5
214,0.51
215,0.49
216,0.48
217,0.48
218,0.47
