Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.56
101,0.56
102,0.56
103,0.54
104,0.54
105,0.55
106,0.54
107,0.54
108,0.54
109,0.53
110,0.53
111,0.53
112,0.53
113,0.53
114,0.53
115,0.53
116,0.54
117,0.55
118,0.57
119,0.57
120,0.57
121,0.56
122,0.58
123,0.58
124,0.59
125,0.58
126,0.6
127,0.61
128,0.6
129,0.61
130,0.63
131,0.61
132,0.61
133,0.62
134,0.63
135,0.62
136,0.62
137,0.62
138,0.61
139,0.61
140,0.61
141,0.61
142,0.6
143,0.63
144,0.64
145,0.62
146,0.62
147,0.65
148,0.64
149,0.58
150,0.56
151,0.56
152,0.55
153,0.55
154,0.56
155,0.59
156,0.59
157,0.59
158,0.59
159,0.59
160,0.61
161,0.61
162,0.61
163,0.61
164,0.61
165,0.6
166,0.6
167,0.6
168,0.59
169,0.58
170,0.55
171,0.56
172,0.58
173,0.58
174,0.58
175,0.59
176,0.63
177,0.6
178,0.6
179,0.58
180,0.59
181,0.6
182,0.57
183,0.57
184,0.58
185,0.58
186,0.58
187,0.58
188,0.55
189,0.54
190,0.55
191,0.56
192,0.56
193,0.56
194,0.56
195,0.58
196,0.58
197,0.59
198,0.59
199,0.59
200,0.59
201,0.59
202,0.59
203,0.61
204,0.61
205,0.62
206,0.62
207,0.62
208,0.63
209,0.63
210,0.65
211,0.64
212,0.64
213,0.62
214,0.62
215,0.62
216,0.61
217,0.6
218,0.58
