Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.53
101,0.53
102,0.51
103,0.51
104,0.51
105,0.51
106,0.49
107,0.5
108,0.51
109,0.51
110,0.51
111,0.51
112,0.5
113,0.5
114,0.51
115,0.51
116,0.51
117,0.5
118,0.46
119,0.46
120,0.46
121,0.46
122,0.44
123,0.43
124,0.43
125,0.44
126,0.45
127,0.43
128,0.44
129,0.44
130,0.44
131,0.44
132,0.45
133,0.45
134,0.44
135,0.44
136,0.43
137,0.38
138,0.38
139,0.38
140,0.37
141,0.37
142,0.37
143,0.37
144,0.38
145,0.37
146,0.37
147,0.34
148,0.36
149,0.36
150,0.33
151,0.33
152,0.38
153,0.41
154,0.4
155,0.4
156,0.39
157,0.39
158,0.4
159,0.43
160,0.43
161,0.43
162,0.43
163,0.43
164,0.43
165,0.41
166,0.43
167,0.43
168,0.45
169,0.47
170,0.48
171,0.49
172,0.49
173,0.49
174,0.49
175,0.5
176,0.51
177,0.5
178,0.49
179,0.49
180,0.48
181,0.5
182,0.51
183,0.51
184,0.53
185,0.53
186,0.5
187,0.5
188,0.5
189,0.48
190,0.49
191,0.48
192,0.48
193,0.47
194,0.47
195,0.47
196,0.47
197,0.48
198,0.48
199,0.48
200,0.48
201,0.48
202,0.5
203,0.5
204,0.5
205,0.5
206,0.51
207,0.52
208,0.54
209,0.54
210,0.58
211,0.6
212,0.59
213,0.59
214,0.58
215,0.58
216,0.59
217,0.59
218,0.59
