Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.5
101,0.5
102,0.51
103,0.52
104,0.53
105,0.54
106,0.54
107,0.54
108,0.55
109,0.57
110,0.59
111,0.6
112,0.6
113,0.62
114,0.61
115,0.62
116,0.62
117,0.6
118,0.6
119,0.62
120,0.62
121,0.63
122,0.63
123,0.63
124,0.62
125,0.63
126,0.63
127,0.63
128,0.62
129,0.63
130,0.64
131,0.64
132,0.65
133,0.65
134,0.67
135,0.67
136,0.67
137,0.67
138,0.66
139,0.64
140,0.65
141,0.64
142,0.64
143,0.65
144,0.67
145,0.65
146,0.64
147,0.65
148,0.64
149,0.64
150,0.62
151,0.65
152,0.65
153,0.64
154,0.64
155,0.64
156,0.64
157,0.64
158,0.63
159,0.6
160,0.61
161,0.61
162,0.63
163,0.63
164,0.64
165,0.64
166,0.6
167,0.61
168,0.63
169,0.64
170,0.65
171,0.69
172,0.69
173,0.7
174,0.7
175,0.67
176,0.67
177,0.66
178,0.69
179,0.68
180,0.7
181,0.69
182,0.68
183,0.67
184,0.68
185,0.68
186,0.7
187,0.7
188,0.71
189,0.71
190,0.74
191,0.74
192,0.74
193,0.73
194,0.73
195,0.73
196,0.74
197,0.71
198,0.73
199,0.73
200,0.73
201,0.73
202,0.72
203,0.75
204,0.75
205,0.74
206,0.74
207,0.75
208,0.78
209,0.77
210,0.75
211,0.74
212,0.74
213,0.73
214,0.73
215,0.72
216,0.73
217,0.74
218,0.75
