Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.45
101,0.44
102,0.44
103,0.44
104,0.45
105,0.44
106,0.45
107,0.45
108,0.45
109,0.44
110,0.45
111,0.45
112,0.45
113,0.45
114,0.44
115,0.45
116,0.46
117,0.48
118,0.5
119,0.49
120,0.49
121,0.49
122,0.47
123,0.47
124,0.47
125,0.5
126,0.5
127,0.53
128,0.52
129,0.51
130,0.51
131,0.51
132,0.49
133,0.49
134,0.49
135,0.48
136,0.48
137,0.49
138,0.48
139,0.48
140,0.48
141,0.48
142,0.5
143,0.5
144,0.49
145,0.5
146,0.5
147,0.5
148,0.51
149,0.52
150,0.52
151,0.51
152,0.51
153,0.53
154,0.55
155,0.55
156,0.55
157,0.56
158,0.58
159,0.59
160,0.58
161,0.58
162,0.58
163,0.6
164,0.6
165,0.58
166,0.57
167,0.57
168,0.56
169,0.57
170,0.55
171,0.53
172,0.53
173,0.57
174,0.6
175,0.6
176,0.58
177,0.6
178,0.6
179,0.61
180,0.59
181,0.59
182,0.62
183,0.61
184,0.6
185,0.61
186,0.6
187,0.64
188,0.66
189,0.66
190,0.67
191,0.7
192,0.7
193,0.7
194,0.7
195,0.69
196,0.71
197,0.71
198,0.75
199,0.75
200,0.73
201,0.74
202,0.77
203,0.77
204,0.77
205,0.77
206,0.76
207,0.76
208,0.78
209,0.8
210,0.79
211,0.78
212,0.79
213,0.79
214,0.79
215,0.78
216,0.81
217,0.79
218,0.77
