Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.53
101,0.53
102,0.54
103,0.54
104,0.52
105,0.52
106,0.54
107,0.54
108,0.56
109,0.55
110,0.55
111,0.55
112,0.55
113,0.55
114,0.55
115,0.55
116,0.56
117,0.56
118,0.57
119,0.57
120,0.57
121,0.57
122,0.56
123,0.55
124,0.51
125,0.5
126,0.5
127,0.5
128,0.5
129,0.49
130,0.51
131,0.51
132,0.5
133,0.49
134,0.49
135,0.51
136,0.48
137,0.49
138,0.49
139,0.49
140,0.49
141,0.5
142,0.5
143,0.49
144,0.49
145,0.51
146,0.49
147,0.48
148,0.48
149,0.5
150,0.51
151,0.49
152,0.49
153,0.5
154,0.5
155,0.49
156,0.51
157,0.51
158,0.53
159,0.53
160,0.53
161,0.53
162,0.56
163,0.56
164,0.56
165,0.56
166,0.54
167,0.54
168,0.56
169,0.57
170,0.57
171,0.57
172,0.58
173,0.58
174,0.58
175,0.55
176,0.55
177,0.55
178,0.55
179,0.53
180,0.53
181,0.53
182,0.52
183,0.53
184,0.53
185,0.53
186,0.53
187,0.53
188,0.53
189,0.52
190,0.55
191,0.56
192,0.57
193,0.58
194,0.58
195,0.58
196,0.59
197,0.59
198,0.59
199,0.59
200,0.6
201,0.6
202,0.61
203,0.63
204,0.67
205,0.73
206,0.71
207,0.72
208,0.7
209,0.71
210,0.71
211,0.71
212,0.71
213,0.71
214,0.76
215,0.82
216,0.81
217,0.81
218,0.8
