Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,23.22904761904762
101,23.74347619047619
102,23.922428571428572
103,24.314619047619047
104,24.377761904761904
105,24.169238095238093
106,24.194761904761904
107,24.48233333333333
108,24.388333333333335
109,24.41257142857143
110,23.607285714285716
111,23.637952380952385
112,23.649238095238097
113,22.665238095238095
114,22.736761904761906
115,22.690666666666665
116,22.62185714285714
117,22.682428571428574
118,22.330714285714283
119,22.322428571428574
120,22.40652380952381
121,22.41461904761905
122,22.349
123,22.946857142857137
124,22.721238095238093
125,22.032000000000004
126,22.271476190476193
127,22.67185714285714
128,23.066190476190478
129,22.796904761904763
130,22.90147619047619
131,22.873523809523807
132,22.563238095238095
133,23.132619047619045
134,23.30142857142857
135,23.30871428571428
136,22.94795238095238
137,22.887857142857136
138,22.896333333333327
139,22.785999999999994
140,22.75466666666666
141,23.29042857142857
142,22.930095238095234
143,22.959380952380947
144,22.984999999999992
145,22.963190476190466
146,22.473809523809518
147,22.125619047619043
148,21.543571428571425
149,21.286857142857144
150,21.281142857142854
151,21.334
152,21.219380952380956
153,21.23976190476191
154,21.135
155,21.20142857142857
156,20.892047619047617
157,21.156047619047612
158,21.359857142857138
159,21.27066666666666
160,20.986047619047618
161,21.168857142857142
162,21.346999999999998
163,21.406142857142854
164,21.411714285714282
165,21.866380952380947
166,22.093095238095234
167,22.45766666666666
168,22.386095238095237
169,22.57947619047619
170,22.598238095238088
171,22.66238095238095
172,22.880095238095237
