Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-1.08
101,-1.04
102,-1.04
103,-1.12
104,-1.12
105,-1.12
106,-1.12
107,-1.1
108,-1.1
109,-1.1
110,-1.12
111,-1.12
112,-1.08
113,-1.12
114,-1.08
115,-1.08
116,-1.08
117,-1.12
118,-1.16
119,-1.18
120,-1.16
121,-1.16
122,-1.16
123,-1.16
124,-1.14
125,-1.12
126,-1.12
127,-1.12
128,-1.12
129,-1.16
130,-1.18
131,-1.18
132,-1.22
133,-1.22
134,-1.24
135,-1.24
136,-1.24
137,-1.24
138,-1.24
139,-1.24
140,-1.26
141,-1.24
142,-1.24
143,-1.24
144,-1.24
145,-1.24
146,-1.22
147,-1.22
148,-1.22
149,-1.26
150,-1.26
151,-1.26
152,-1.24
153,-1.24
154,-1.26
155,-1.26
156,-1.18
157,-1.2
158,-1.2
159,-1.2
160,-1.18
161,-1.18
162,-1.14
163,-1.16
164,-1.16
165,-1.14
166,-1.12
167,-1.1
168,-1.06
169,-1.06
170,-1.06
171,-1.04
172,-1.04
173,-1.06
174,-1.06
175,-1.06
176,-1.04
177,-1.06
178,-1.06
179,-1.1
180,-1.1
181,-1.12
182,-1.16
183,-1.16
184,-1.14
185,-1.14
186,-1.14
187,-1.16
188,-1.16
189,-1.14
190,-1.14
191,-1.14
192,-1.12
193,-1.14
194,-1.16
195,-1.16
196,-1.16
197,-1.16
198,-1.16
199,-1.14
200,-1.14
201,-1.1
